Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Wong Ho Kiu,Hong Kong Football Club 5A,Fung King To,The Squash Club 1,24/01/2025,Hong Kong Football Club,1,3-0,Win,Home
Fung King To,The Squash Club 1,Wong Ho Kiu,Hong Kong Football Club 5A,24/01/2025,Hong Kong Football Club,1,0-3,Loss,Away
Cheung Chi Yan,Hong Kong Football Club 5A,Wong Chun Fai,The Squash Club 1,24/01/2025,Hong Kong Football Club,2,3-0,Win,Home
Wong Chun Fai,The Squash Club 1,Cheung Chi Yan,Hong Kong Football Club 5A,24/01/2025,Hong Kong Football Club,2,0-3,Loss,Away
Ng Ho Ching,Hong Kong Football Club 5A,Chan Ka Long Leo,The Squash Club 1,24/01/2025,Hong Kong Football Club,3,3-0,Win,Home
Chan Ka Long Leo,The Squash Club 1,Ng Ho Ching,Hong Kong Football Club 5A,24/01/2025,Hong Kong Football Club,3,0-3,Loss,Away
Wei Stephen J.,Hong Kong Football Club 5A,Yu Wai To,The Squash Club 1,24/01/2025,Hong Kong Football Club,4,3-0,Win,Home
Yu Wai To,The Squash Club 1,Wei Stephen J.,Hong Kong Football Club 5A,24/01/2025,Hong Kong Football Club,4,0-3,Loss,Away
Tanner Julian,Hong Kong Football Club 5A,Li Shun Yiu,The Squash Club 1,24/01/2025,Hong Kong Football Club,5,3-0,Win,Home
Li Shun Yiu,The Squash Club 1,Tanner Julian,Hong Kong Football Club 5A,24/01/2025,Hong Kong Football Club,5,0-3,Loss,Away
Leung Chun Ho,Happy Squash 2,Kwok Lai Yin,X-Alpha 2,24/01/2025,Wai Tsuen Sports Centre,1,1-3,Loss,Home
Kwok Lai Yin,X-Alpha 2,Leung Chun Ho,Happy Squash 2,24/01/2025,Wai Tsuen Sports Centre,1,3-1,Win,Away
Lam Yin Tung,Happy Squash 2,Ng Yat Long,X-Alpha 2,24/01/2025,Wai Tsuen Sports Centre,2,0-3,Loss,Home
Ng Yat Long,X-Alpha 2,Lam Yin Tung,Happy Squash 2,24/01/2025,Wai Tsuen Sports Centre,2,3-0,Win,Away
Chan Anson Chi Him,Happy Squash 2,Chui King Yin,X-Alpha 2,24/01/2025,Wai Tsuen Sports Centre,3,0-3,Loss,Home
Chui King Yin,X-Alpha 2,Chan Anson Chi Him,Happy Squash 2,24/01/2025,Wai Tsuen Sports Centre,3,3-0,Win,Away
Cheung Tin Yui,Happy Squash 2,Lai Ming Chak Marco,X-Alpha 2,24/01/2025,Wai Tsuen Sports Centre,4,3-2,Win,Home
Lai Ming Chak Marco,X-Alpha 2,Cheung Tin Yui,Happy Squash 2,24/01/2025,Wai Tsuen Sports Centre,4,2-3,Loss,Away
Leung Kam Yan,Happy Squash 2,Hung Tak Ching,X-Alpha 2,24/01/2025,Wai Tsuen Sports Centre,5,0-3,Loss,Home
Hung Tak Ching,X-Alpha 2,Leung Kam Yan,Happy Squash 2,24/01/2025,Wai Tsuen Sports Centre,5,3-0,Win,Away
Lee Hei Nam,Hong Kong Racketlon Association 1,Lo Sing Chi,i-Mask Advance Squash Club 1,24/01/2025,HK Squash Centre,1,3-0,Win,Home
Lo Sing Chi,i-Mask Advance Squash Club 1,Lee Hei Nam,Hong Kong Racketlon Association 1,24/01/2025,HK Squash Centre,1,0-3,Loss,Away
Lai Alvin Ka Kit,Hong Kong Racketlon Association 1,Fok Chin Ting Wicko,i-Mask Advance Squash Club 1,24/01/2025,HK Squash Centre,2,3-0,Win,Home
Fok Chin Ting Wicko,i-Mask Advance Squash Club 1,Lai Alvin Ka Kit,Hong Kong Racketlon Association 1,24/01/2025,HK Squash Centre,2,0-3,Loss,Away
Kwong Sarah Wing Yan,Hong Kong Racketlon Association 1,Ho Miu Sze,i-Mask Advance Squash Club 1,24/01/2025,HK Squash Centre,3,3-0,Win,Home
Ho Miu Sze,i-Mask Advance Squash Club 1,Kwong Sarah Wing Yan,Hong Kong Racketlon Association 1,24/01/2025,HK Squash Centre,3,0-3,Loss,Away
Lam Yan Kiu,Hong Kong Racketlon Association 1,Lui Ka Him Michael,i-Mask Advance Squash Club 1,24/01/2025,HK Squash Centre,4,3-0,Win,Home
Lui Ka Him Michael,i-Mask Advance Squash Club 1,Lam Yan Kiu,Hong Kong Racketlon Association 1,24/01/2025,HK Squash Centre,4,0-3,Loss,Away
Cheng Steven Wai Kit,Hong Kong Racketlon Association 1,Ho Wai Kit Simon,i-Mask Advance Squash Club 1,24/01/2025,HK Squash Centre,5,3-0,Win,Home
Ho Wai Kit Simon,i-Mask Advance Squash Club 1,Cheng Steven Wai Kit,Hong Kong Racketlon Association 1,24/01/2025,HK Squash Centre,5,0-3,Loss,Away
Salahuddin,Squashathon,Bai Ethan Hao Wen,Hong Kong Football Club 5B,24/01/2025,Cornwall Street Squash Centre,1,1-3,Loss,Home
Bai Ethan Hao Wen,Hong Kong Football Club 5B,Salahuddin,Squashathon,24/01/2025,Cornwall Street Squash Centre,1,3-1,Win,Away
Ng Tsz Chun,Squashathon,Li Oliver,Hong Kong Football Club 5B,24/01/2025,Cornwall Street Squash Centre,2,3-0,Win,Home
Li Oliver,Hong Kong Football Club 5B,Ng Tsz Chun,Squashathon,24/01/2025,Cornwall Street Squash Centre,2,0-3,Loss,Away
Tang Hoo Lang,Squashathon,Cassidy Makaela Lin,Hong Kong Football Club 5B,24/01/2025,Cornwall Street Squash Centre,3,3-2,Win,Home
Cassidy Makaela Lin,Hong Kong Football Club 5B,Tang Hoo Lang,Squashathon,24/01/2025,Cornwall Street Squash Centre,3,2-3,Loss,Away
Tam Ji Jun,Squashathon,Au Pak Lun,Hong Kong Football Club 5B,24/01/2025,Cornwall Street Squash Centre,4,3-0,Win,Home
Au Pak Lun,Hong Kong Football Club 5B,Tam Ji Jun,Squashathon,24/01/2025,Cornwall Street Squash Centre,4,0-3,Loss,Away
Leung Sum Yi,Squashathon,Au Pak Ki,Hong Kong Football Club 5B,24/01/2025,Cornwall Street Squash Centre,5,3-2,Win,Home
Au Pak Ki,Hong Kong Football Club 5B,Leung Sum Yi,Squashathon,24/01/2025,Cornwall Street Squash Centre,5,2-3,Loss,Away
Chan Terence Yiu Ki,Uncle,Chung King Lam,Physical Chess 1,24/01/2025,Cornwall Street Squash Centre,1,1-3,Loss,Home
Chung King Lam,Physical Chess 1,Chan Terence Yiu Ki,Uncle,24/01/2025,Cornwall Street Squash Centre,1,3-1,Win,Away
Gray Jonathan,Uncle,Cheuk Chun Hei,Physical Chess 1,24/01/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Cheuk Chun Hei,Physical Chess 1,Gray Jonathan,Uncle,24/01/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Fung Stephen Tsz Pan,Uncle,Yip Ho Cheong,Physical Chess 1,24/01/2025,Cornwall Street Squash Centre,3,2-3,Loss,Home
Yip Ho Cheong,Physical Chess 1,Fung Stephen Tsz Pan,Uncle,24/01/2025,Cornwall Street Squash Centre,3,3-2,Win,Away
Law Tom Kwok Keung,Uncle,Ching Ho Nam Bruce,Physical Chess 1,24/01/2025,Cornwall Street Squash Centre,4,1-3,Loss,Home
Ching Ho Nam Bruce,Physical Chess 1,Law Tom Kwok Keung,Uncle,24/01/2025,Cornwall Street Squash Centre,4,3-1,Win,Away
Leung Ka Chun,Uncle,Wong Tsz Him,Physical Chess 1,24/01/2025,Cornwall Street Squash Centre,5,0-3,Loss,Home
Wong Tsz Him,Physical Chess 1,Leung Ka Chun,Uncle,24/01/2025,Cornwall Street Squash Centre,5,3-0,Win,Away
