Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chan Cheuk Yan,JESSICA L4,27.0,297,11,11,0,L4,1.0
2,Morton Tess,Hong Kong Football Club JSA,24.43,171,7,7,0,L4,1.0
2,Liu Yang,Hong Kong Cricket Club L4,24.43,171,7,7,0,L4,1.0
4,Hung Wai Tung,Hong Kong Football Club JSA,24.0,216,9,8,1,L4,0.8888888888888888
5,Chiu Hau Yi,Hong Kong Football Club JSA,22.33,201,9,6,3,L4,0.6666666666666666
6,Tang Ching On,Hong Kong Cricket Club L4,22.09,243,11,9,2,L4,0.8181818181818182
7,Li Zoe,Hong Kong Cricket Club L4,21.67,195,9,8,1,L4,0.8888888888888888
8,Lee Ka Yi,JESSICA L4,21.6,108,5,5,0,L4,1.0
9,Leung Lilian Wai Shan,Hong Kong Cricket Club L4,21.46,279,13,9,4,L4,0.6923076923076923
10,Kwong Wai Nga DoDo,JESSICA L4,21.23,276,13,9,4,L4,0.6923076923076923
11,Kwok To Yan,JESSICA L4,20.57,144,7,7,0,L4,1.0
12,Ng Jessica Yuk Mui,JESSICA L4,19.64,216,11,8,3,L4,0.7272727272727273
13,Cheng Hiu Tung,Hong Kong Cricket Club L4,18.9,189,10,8,2,L4,0.8
14,Le Angelina Elizabeth,Hong Kong Football Club JSA,18.9,189,10,6,4,L4,0.6
15,Wong Shuk Ting Ruby,Hong Kong Football Club L4,18.64,261,14,7,7,L4,0.5
16,Pun Zhe Xin Keira,JESSICA L4,18.5,222,12,9,3,L4,0.75
17,Jue Lauren Kai Xin,Hong Kong Football Club JSA,18.0,126,7,6,1,L4,0.8571428571428571
17,Lam Natalia Yu Yin,Hong Kong Football Club JSA,18.0,144,8,6,2,L4,0.75
19,Fong Chui Ping,Hong Kong Football Club L4,17.57,123,7,5,2,L4,0.7142857142857143
20,Ho Chin Pik,JESSICA Smashin' Mochi,16.71,234,14,5,9,L4,0.35714285714285715
21,Tsang Tze Nam,i-Mask Advance Squash Club L4,16.5,99,6,2,4,L4,0.3333333333333333
22,Kwong Yee Ki,Electrify Squash Ladies,16.2,162,10,4,6,L4,0.4
23,Morton Mavis,Hong Kong Football Club L4,15.0,195,13,5,8,L4,0.38461538461538464
24,Lum Suet Man Belinda,Electrify Squash Ladies,15.0,105,7,3,4,L4,0.42857142857142855
25,Tam Ka Yu,i-Mask Advance Squash Club L4,14.0,84,6,1,5,L4,0.16666666666666666
26,Guttendorf Zoe,JESSICA Smashin' Mochi,13.88,111,8,3,5,L4,0.375
27,Chan Siu Yuen,JESSICA Smashin' Mochi,13.88,111,8,1,7,L4,0.125
28,Li Yuxing,i-Mask Advance Squash Club L4,13.29,93,7,2,5,L4,0.2857142857142857
29,Cheung Hoi Suen,JESSICA Smashin' Mochi,13.2,66,5,1,4,L4,0.2
30,Pun Zhe Qiao Kimi,JESSICA Smashin' Mochi,12.75,102,8,3,5,L4,0.375
31,Miao Xin,i-Mask Advance Squash Club L4,12.6,63,5,1,4,L4,0.2
32,Cheung Hei Sun,JESSICA Smashin' Mochi,12.0,60,5,2,3,L4,0.4
32,Poon Yik Fan,i-Mask Advance Squash Club L4,12.0,72,6,2,4,L4,0.3333333333333333
34,Fung Charmanie Kai-Qi,Hong Kong Football Club L4,11.67,105,9,3,6,L4,0.3333333333333333
35,Lin Hei Chi Amber,i-Mask Advance Squash Club L4,11.14,156,14,3,11,L4,0.21428571428571427
36,Ho Ka Wing,Electrify Squash Ladies,11.14,78,7,2,5,L4,0.2857142857142857
37,Yeung Abby,Electrify Squash Ladies,11.0,66,6,1,5,L4,0.16666666666666666
38,Verma Tara,Hong Kong Cricket Club L4,9.0,63,7,1,6,L4,0.14285714285714285
,Yang Sihan,Hong Kong Football Club JSA,27.0,27,1,1,0,L4,1.0
,Chau Lydia Wing Guy,Electrify Squash Ladies,23.0,69,3,2,1,L4,0.6666666666666666
,Chung Wing Yin,Electrify Squash Ladies,22.0,66,3,2,1,L4,0.6666666666666666
,Wang Xiao Yi,JESSICA L4,21.0,84,4,4,0,L4,1.0
,Lam Ka Yin,Hong Kong Cricket Club L4,15.0,30,2,1,1,L4,0.5
,Sat Wai Yin,Electrify Squash Ladies,15.0,45,3,0,3,L4,0.0
,Dua Jigyasa,Hong Kong Football Club L4,13.0,39,3,1,2,L4,0.3333333333333333
,Hon Wai Lam,i-Mask Advance Squash Club L4,12.0,36,3,0,3,L4,0.0
,Ooi Hui Hoon,Hong Kong Football Club L4,10.5,21,2,0,2,L4,0.0
,Kok Chui Wah,JESSICA Smashin' Mochi,9.75,39,4,1,3,L4,0.25
,Chan Sze Wing,Electrify Squash Ladies,9.0,27,3,0,3,L4,0.0
,Hui Kristal,Hong Kong Football Club L4,9.0,36,4,0,4,L4,0.0
,Ng Samantha Ting Tung,Hong Kong Football Club L4,9.0,9,1,0,1,L4,0.0
,Chow Cheuk Yin,Hong Kong Football Club L4,9.0,9,1,0,1,L4,0.0
,Tse Lai Sze Vivian,Electrify Squash Ladies,8.25,33,4,0,4,L4,0.0
,Lam Audrey Lok Yi,Hong Kong Football Club JSA,7.5,15,2,0,2,L4,0.0
,Souza Suzanne,Hong Kong Football Club L4,7.0,21,3,0,3,L4,0.0
,Mak Wing Sze,Hong Kong Cricket Club L4,6.0,6,1,0,1,L4,0.0
,Lai Tongtong,i-Mask Advance Squash Club L4,0.0,0,0,0,0,L4,0.0
,Long Karen,Hong Kong Football Club L4,0.0,0,0,0,0,L4,0.0
,Tang Jie,JESSICA L4,0.0,0,0,0,0,L4,0.0
,Lam Tsz Ching,i-Mask Advance Squash Club L4,0.0,0,0,0,0,L4,0.0
,Achouch Lee Vivian,Hong Kong Cricket Club L4,0.0,0,0,0,0,L4,0.0
,Hui Tak Wai,Electrify Squash Ladies,0.0,0,0,0,0,L4,0.0
,Wright Gail,Hong Kong Football Club L4,0.0,0,0,0,0,L4,0.0
