Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Leung Ka Long,i-Mask Advance Squash Club 1,25.67,231,9,9,0,7,1.0
2,Lau Kwai Hong,Hong Kong Cricket Club D7A,23.5,141,6,5,1,7,0.8333333333333334
3,Li Chi Hei,i-Mask Advance Squash Club 1,23.0,414,18,15,3,7,0.8333333333333334
4,Ting Long Hin Alex,Physical Chess 2,22.29,312,14,11,3,7,0.7857142857142857
5,Liu Chun Hin Heron,Xavier,21.75,348,16,11,5,7,0.6875
6,Hung Wai Kwan,UST,21.75,174,8,6,2,7,0.75
7,Yeung Yurisa,Hong Kong Football Club 7A,21.56,345,16,11,5,7,0.6875
8,Wong Hui Sing,Thunder 1,21.23,276,13,9,4,7,0.6923076923076923
9,Chan Olivia,Hong Kong Football Club 7B,20.5,246,12,6,6,7,0.5
10,Lai Chun Yip Leo,UST,20.14,141,7,5,2,7,0.7142857142857143
11,Catherine Loic,Social Squash Team,20.0,240,12,6,6,7,0.5
12,Wong Chi Hang Frankie,UST,19.91,219,11,9,2,7,0.8181818181818182
13,Li Samuel Kwok Sing,Hong Kong Football Club 7B,19.62,255,13,13,0,7,1.0
14,Yeung Himmy Cheuk Him,Hong Kong Football Club 7B,19.33,348,18,12,6,7,0.6666666666666666
15,Wong Ching Nam,i-Mask Advance Squash Club 1,19.09,210,11,8,3,7,0.7272727272727273
16,Dai Kwun San Harry,Physical Chess 2,19.07,267,14,10,4,7,0.7142857142857143
17,Wong Wai Lap,Physical Chess 2,18.92,246,13,12,1,7,0.9230769230769231
18,Kwok Chi Hang,UST,18.43,129,7,4,3,7,0.5714285714285714
19,Lin Charles Lan Kay,Kinetic 1,18.0,270,15,5,10,7,0.3333333333333333
20,Bhammer Vishal,Hong Kong Cricket Club D7A,18.0,108,6,3,3,7,0.5
21,Li Andre,Hong Kong Football Club 7B,17.4,174,10,8,2,7,0.8
22,Bhandari Raghav,Hong Kong Cricket Club D7A,17.25,207,12,7,5,7,0.5833333333333334
23,Chan Hei Wai Henry,Thunder 1,17.1,171,10,6,4,7,0.6
24,Lee Darren Ching Him,Physical Chess 2,16.67,150,9,9,0,7,1.0
25,Aw Adrian,Hong Kong Cricket Club D7A,16.64,183,11,8,3,7,0.7272727272727273
26,Wong Siu Sun,Physical Chess 2,16.25,195,12,6,6,7,0.5
27,Freeman Neil,Hong Kong Cricket Club D7B,16.15,210,13,3,10,7,0.23076923076923078
28,Fourcine Eric Michel,Hong Kong Cricket Club D7B,16.09,177,11,4,7,7,0.36363636363636365
29,Chan Wan Fei,UST,16.0,144,9,7,2,7,0.7777777777777778
30,Toernell Henrik,Social Squash Team,16.0,144,9,6,3,7,0.6666666666666666
31,Porter Darrell Lee,Hong Kong Football Club 7A,15.75,189,12,6,6,7,0.5
32,Tam Kai Chung Hades,Xavier,15.71,267,17,7,10,7,0.4117647058823529
33,Buckland Paul Edwin Kim,Hong Kong Cricket Club D7B,15.6,78,5,4,1,7,0.8
34,Au Alex Ka Man,Thunder 1,15.55,171,11,6,5,7,0.5454545454545454
35,To Shing Yuk,Physical Chess 2,15.25,183,12,7,5,7,0.5833333333333334
36,Grewal Harpreet,Hong Kong Cricket Club D7A,15.0,165,11,3,8,7,0.2727272727272727
37,Au Siu Fai,Hong Kong Football Club 7B,14.5,174,12,10,2,7,0.8333333333333334
38,Wong Yu San,Hong Kong Football Club 7A,14.33,129,9,9,0,7,1.0
39,Ho Simon Man Kai,Hong Kong Football Club 7A,14.18,156,11,3,8,7,0.2727272727272727
40,Siu Chen Dong,Thunder 1,13.85,180,13,6,7,7,0.46153846153846156
41,Chung King Long Jacqueline,Hong Kong Cricket Club D7B,13.8,69,5,4,1,7,0.8
42,Ladharam Sunesh,Hong Kong Football Club 7A,13.75,165,12,8,4,7,0.6666666666666666
43,Tse Jason Kwan Lap,Kinetic 1,13.75,165,12,5,7,7,0.4166666666666667
44,Chan Keiko Tsun Ling,Xavier,13.59,231,17,12,5,7,0.7058823529411765
45,Shi Le,Hong Kong Cricket Club D7B,13.5,108,8,2,6,7,0.25
46,Olsen Sven,Hong Kong Cricket Club D7B,13.12,105,8,2,6,7,0.25
47,Gibert Kai Shaun Otto,Kinetic 1,13.0,117,9,6,3,7,0.6666666666666666
48,Dickson Robert,Hong Kong Cricket Club D7B,12.92,168,13,6,7,7,0.46153846153846156
49,Lau Lily Wun Cheung,Kinetic 1,12.82,141,11,2,9,7,0.18181818181818182
50,Ho Helen Sin Man,i-Mask Advance Squash Club 1,12.8,192,15,8,7,7,0.5333333333333333
51,Wong Ching Yui Dominic,Social Squash Team,12.55,138,11,0,11,7,0.0
52,Le Hong Quang,Hong Kong Football Club 7A,12.43,87,7,4,3,7,0.5714285714285714
53,Brettell Dominic,i-Mask Advance Squash Club 1,12.3,123,10,6,4,7,0.6
54,Hathiramani Sahil Ajit,Hong Kong Cricket Club D7B,12.27,135,11,7,4,7,0.6363636363636364
55,Adjemian Nicolas,Social Squash Team,12.25,147,12,6,6,7,0.5
