Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Kwong Anson Yu Shun,24673,Hong Kong Cricket Club M1B,Lau Dick Siu Wai,25832,Hong Kong Football Club M1A,31/10/2024,Hong Kong Cricket Club,1,3-1,Win,Home
Lau Dick Siu Wai,25832,Hong Kong Football Club M1A,Kwong Anson Yu Shun,24673,Hong Kong Cricket Club M1B,31/10/2024,Hong Kong Cricket Club,1,1-3,Loss,Away
Achouch Frank,29549,Hong Kong Cricket Club M1B,Yu Vincent Hok Yan,25930,Hong Kong Football Club M1A,31/10/2024,Hong Kong Cricket Club,2,0-3,Loss,Home
Yu Vincent Hok Yan,25930,Hong Kong Football Club M1A,Achouch Frank,29549,Hong Kong Cricket Club M1B,31/10/2024,Hong Kong Cricket Club,2,3-0,Win,Away
da Silva Juan,33553,Hong Kong Cricket Club M1B,Pun Teddy,33217,Hong Kong Football Club M1A,31/10/2024,Hong Kong Cricket Club,3,2-3,Loss,Home
Pun Teddy,33217,Hong Kong Football Club M1A,da Silva Juan,33553,Hong Kong Cricket Club M1B,31/10/2024,Hong Kong Cricket Club,3,3-2,Win,Away
Ward Andrew,30509,Hong Kong Football Club M1B,Caves Christopher,29552,Ladies Recreation Club M1,31/10/2024,Hong Kong Football Club,1,3-0,Win,Home
Caves Christopher,29552,Ladies Recreation Club M1,Ward Andrew,30509,Hong Kong Football Club M1B,31/10/2024,Hong Kong Football Club,1,0-3,Loss,Away
Schaefer Rishad,31281,Hong Kong Football Club M1B,Brantly Charles,32208,Ladies Recreation Club M1,31/10/2024,Hong Kong Football Club,2,3-0,Win,Home
Brantly Charles,32208,Ladies Recreation Club M1,Schaefer Rishad,31281,Hong Kong Football Club M1B,31/10/2024,Hong Kong Football Club,2,0-3,Loss,Away
Hibberd Christian,32018,Hong Kong Football Club M1B,* Leung Adco,30998,Ladies Recreation Club M1,31/10/2024,Hong Kong Football Club,3,3-1,Win,Home
* Leung Adco,30998,Ladies Recreation Club M1,Hibberd Christian,32018,Hong Kong Football Club M1B,31/10/2024,Hong Kong Football Club,3,1-3,Loss,Away
