Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,Cheng Nga Ching,29632,Kowloon Cricket Club L1A,28/11/2024,Hong Kong Cricket Club,1,0-3,Loss,Home
Cheng Nga Ching,29632,Kowloon Cricket Club L1A,Wong Kirstie Po Yui,30423,Hong Kong Cricket Club L1,28/11/2024,Hong Kong Cricket Club,1,3-0,Win,Away
Wai Sze Wing,31176,Hong Kong Cricket Club L1,Lam Po Ying,31022,Kowloon Cricket Club L1A,28/11/2024,Hong Kong Cricket Club,2,1-3,Loss,Home
Lam Po Ying,31022,Kowloon Cricket Club L1A,Wai Sze Wing,31176,Hong Kong Cricket Club L1,28/11/2024,Hong Kong Cricket Club,2,3-1,Win,Away
Lo Pui Yin Chloe,32618,Hong Kong Cricket Club L1,Liu Tsz Ling,28123,Kowloon Cricket Club L1A,28/11/2024,Hong Kong Cricket Club,3,0-3,Loss,Home
Liu Tsz Ling,28123,Kowloon Cricket Club L1A,Lo Pui Yin Chloe,32618,Hong Kong Cricket Club L1,28/11/2024,Hong Kong Cricket Club,3,3-0,Win,Away
Tong Tsz Wing,27291,Kowloon Cricket Club L1B,Ho Tomato Tze Lok,28466,Hong Kong Football Club L1,28/11/2024,Kowloon Cricket Club,1,2-3,Loss,Home
Ho Tomato Tze Lok,28466,Hong Kong Football Club L1,Tong Tsz Wing,27291,Kowloon Cricket Club L1B,28/11/2024,Kowloon Cricket Club,1,3-2,Win,Away
Kwong Ena,32077,Kowloon Cricket Club L1B,Tam Cho Nga Mariko,31335,Hong Kong Football Club L1,28/11/2024,Kowloon Cricket Club,2,3-1,Win,Home
Tam Cho Nga Mariko,31335,Hong Kong Football Club L1,Kwong Ena,32077,Kowloon Cricket Club L1B,28/11/2024,Kowloon Cricket Club,2,1-3,Loss,Away
Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,Lee Ka Man Carmen,23756,Hong Kong Football Club L1,28/11/2024,Kowloon Cricket Club,3,3-0,Win,Home
Lee Ka Man Carmen,23756,Hong Kong Football Club L1,Cheung Tsz Ching,32309,Kowloon Cricket Club L1B,28/11/2024,Kowloon Cricket Club,3,0-3,Loss,Away
