Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Shu Bong Tai,33415.0,Physical Chess 3,Ng Alan Chi Fung,32801.0,Hong Kong Football Club 8,22/11/2024,Cornwall Street Squash Centre,1,1-3,Loss,Home
Ng Alan Chi Fung,32801.0,Hong Kong Football Club 8,Shu Bong Tai,33415.0,Physical Chess 3,22/11/2024,Cornwall Street Squash Centre,1,3-1,Win,Away
Ng Matthew Ka Wai,27908.0,Physical Chess 3,Lui Ka Ho Vincent,30408.0,Hong Kong Football Club 8,22/11/2024,Cornwall Street Squash Centre,2,0-3,Loss,Home
Lui Ka Ho Vincent,30408.0,Hong Kong Football Club 8,Ng Matthew Ka Wai,27908.0,Physical Chess 3,22/11/2024,Cornwall Street Squash Centre,2,3-0,Win,Away
Chan Tsz Chung,33656.0,Physical Chess 3,Ramachandran Arjun,33857.0,Hong Kong Football Club 8,22/11/2024,Cornwall Street Squash Centre,3,3-1,Win,Home
Ramachandran Arjun,33857.0,Hong Kong Football Club 8,Chan Tsz Chung,33656.0,Physical Chess 3,22/11/2024,Cornwall Street Squash Centre,3,1-3,Loss,Away
Tung Chun Keung Anson,30735.0,Physical Chess 3,Kirpalani Shaun,33211.0,Hong Kong Football Club 8,22/11/2024,Cornwall Street Squash Centre,4,2-3,Loss,Home
Kirpalani Shaun,33211.0,Hong Kong Football Club 8,Tung Chun Keung Anson,30735.0,Physical Chess 3,22/11/2024,Cornwall Street Squash Centre,4,3-2,Win,Away
Lee Kwan Ho,31167.0,Physical Chess 3,Unknown,,Hong Kong Football Club 8,22/11/2024,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,,Hong Kong Football Club 8,Lee Kwan Ho,31167.0,Physical Chess 3,22/11/2024,Cornwall Street Squash Centre,5,CR,Loss,Away
* Park Yongho Joshua,33711.0,Ladies Recreation Club Div 8,Cheung Ringo Hon Lam,30560.0,Sha Tin 3,22/11/2024,Ladies Recreation Club,1,0-3,Loss,Home
Cheung Ringo Hon Lam,30560.0,Sha Tin 3,* Park Yongho Joshua,33711.0,Ladies Recreation Club Div 8,22/11/2024,Ladies Recreation Club,1,3-0,Win,Away
Rach Duncan Ai,34073.0,Ladies Recreation Club Div 8,Chan Yin Fung,24029.0,Sha Tin 3,22/11/2024,Ladies Recreation Club,2,3-0,Win,Home
Chan Yin Fung,24029.0,Sha Tin 3,Rach Duncan Ai,34073.0,Ladies Recreation Club Div 8,22/11/2024,Ladies Recreation Club,2,0-3,Loss,Away
Cho Nicholas Min-Suh,33702.0,Ladies Recreation Club Div 8,Chan Hoi Hei,33185.0,Sha Tin 3,22/11/2024,Ladies Recreation Club,3,2-3,Loss,Home
