Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,So Obadiah Sing Yan,Police 1,26.12,444,17,17,0,8A,1.0
2,Gilder ^Hamish,Hong Kong Cricket Club 3,21.56,345,16,10,6,8A,0.625
3,Lau Yan Kiu,Global 1,21.32,405,19,12,7,8A,0.631578947368421
4,Yeung Kai San,The Squash Club 1,19.58,372,19,14,5,8A,0.7368421052631579
5,Cheng Chi Yan,Perrier KCC 6,18.8,282,15,7,8,8A,0.4666666666666667
6,Berriman Alexander David,Hong Kong Football Club 8A,18.5,222,12,9,3,8A,0.75
7,Kan Ho Yin Alex,Global 1,18.17,327,18,10,8,8A,0.5555555555555556
8,Choi Connie Man Shan,The Squash Club 1,18.0,108,6,4,2,8A,0.6666666666666666
9,Lam Allen Kar Fai,Hong Kong Football Club 8A,17.08,222,13,4,9,8A,0.3076923076923077
10,Li Pinky Wing Shan,Perrier KCC 6,16.94,288,17,8,9,8A,0.47058823529411764
11,Lau Shing Chung Simon,Police 1,16.88,135,8,5,3,8A,0.625
12,Ko Toby Ho Yin,Police 1,16.8,336,20,10,10,8A,0.5
13,Wong Wan Man,Perrier KCC 6,16.71,117,7,6,1,8A,0.8571428571428571
14,Lau Andy Tak Ngai,Perrier KCC 6,16.69,267,16,14,2,8A,0.875
15,Lo Kenneth Kin Cheung,Hong Kong Football Club 8A,16.67,300,18,9,9,8A,0.5
16,Cheng Tak Kwong,Perrier KCC 6,16.0,288,18,12,6,8A,0.6666666666666666
17,Chiu Charlie Cheuk Yin,The Squash Club 1,15.55,171,11,3,8,8A,0.2727272727272727
18,Stearn Nicholas,Hong Kong Football Club 8A,15.33,138,9,2,7,8A,0.2222222222222222
19,Leung Phoebe Hei Ting,Perrier KCC 6,14.12,240,17,17,0,8A,1.0
20,Lee Ho Ting,Global 1,13.71,192,14,6,8,8A,0.42857142857142855
21,Leung Chi Man,Police 1,13.6,204,15,9,6,8A,0.6
22,Macresy Stephane Marc-Georges,Hong Kong Cricket Club 3,13.41,228,17,6,11,8A,0.35294117647058826
23,Law Hong Ting Kelvin,Global 1,13.2,132,10,6,4,8A,0.6
24,Chan Ming Yan Calvin,Global 1,12.5,150,12,8,4,8A,0.6666666666666666
25,Andersson Greger,The Squash Club 1,12.46,162,13,8,5,8A,0.6153846153846154
26,Ching Andus Kin Nok,Global 1,12.2,183,15,12,3,8A,0.8
27,Mak Chun Wai,Global 1,12.0,60,5,5,0,8A,1.0
28,Elson Erol,Hong Kong Cricket Club 3,11.75,141,12,6,6,8A,0.5
29,Chan Koon Ki,Police 1,11.33,204,18,11,7,8A,0.6111111111111112
30,Ko Dorothy Sin Ting,Perrier KCC 6,11.14,78,7,4,3,8A,0.5714285714285714
31,Chatte Romain,Hong Kong Football Club 8A,10.93,153,14,6,8,8A,0.42857142857142855
32,Pahlman Kari,Hong Kong Football Club 8A,10.91,120,11,7,4,8A,0.6363636363636364
33,Stewart Angus,Hong Kong Cricket Club 3,10.33,93,9,1,8,8A,0.1111111111111111
34,Ng Rico Wai Ming,The Squash Club 1,9.83,177,18,2,16,8A,0.1111111111111111
35,Chib Rajeev,Hong Kong Cricket Club 3,8.4,42,5,0,5,8A,0.0
36,Burden Andrew,Hong Kong Cricket Club 3,7.5,45,6,1,5,8A,0.16666666666666666
37,Chan George Yee Lee,Hong Kong Football Club 8A,6.75,54,8,1,7,8A,0.125
38,Lee Bruce Lap Tak,The Squash Club 1,6.5,39,6,2,4,8A,0.3333333333333333
39,Chan Bill Kwok Ming,Police 1,6.4,96,15,6,9,8A,0.4
40,Cheung Alan Wing Lun,The Squash Club 1,5.25,63,12,1,11,8A,0.08333333333333333
41,Ng Sammy Wai Kwong,Police 1,4.8,24,5,1,4,8A,0.2
42,Holgate Murray,Hong Kong Cricket Club 3,4.29,60,14,2,12,8A,0.14285714285714285
43,Koeman Arthur,Hong Kong Cricket Club 3,4.12,33,8,0,8,8A,0.0
44,Thind Harry,Hong Kong Football Club 8A,3.9,39,10,1,9,8A,0.1
45,Chan Terrence Yu Ki,The Squash Club 1,2.5,30,12,1,11,8A,0.08333333333333333
,Li John,Hong Kong Cricket Club 3,15.0,15,1,1,0,8A,1.0
,Yum Chun Ting,The Squash Club 1,15.0,15,1,1,0,8A,1.0
,Harjani Vinod,Hong Kong Football Club 8A,15.0,15,1,1,0,8A,1.0
,Chan Lok Hin,Global 1,12.0,24,2,2,0,8A,1.0
,Sparrow Charlie,Hong Kong Cricket Club 3,10.5,21,2,1,1,8A,0.5
,Ladharam Sunesh,Hong Kong Cricket Club 3,9.0,18,2,1,1,8A,0.5
,Chang Sean Pey,Hong Kong Cricket Club 3,9.0,9,1,1,0,8A,1.0
,Lai Kwok Wai,Police 1,6.0,12,2,1,1,8A,0.5
,Burns Thomas,Global 1,3.0,9,3,1,2,8A,0.3333333333333333
,Leung Suet Ching Emily,Global 1,1.5,3,2,0,2,8A,0.0
,Collins David,Hong Kong Cricket Club 3,1.5,3,2,0,2,8A,0.0
,Wong Yuen Kiu,The Squash Club 1,0.0,0,1,0,1,8A,0.0
,Look Michael Kam Wing,The Squash Club 1,0.0,0,0,0,0,8A,
,Wong Alex Tin Shing,The Squash Club 1,0.0,0,0,0,0,8A,
,D'Souza Dexter,Hong Kong Cricket Club 3,0.0,0,0,0,0,8A,
