Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tong Tsz Wing,Perrier KCC L1A,26.33,237,9,9,0,L1,1.0
2,Ho Tomato Tze Lok,Team Daphne,25.8,258,10,10,0,L1,1.0
3,Liu Tsz Ling,Team Daphne,24.6,123,5,4,1,L1,0.8
4,Chan Sin Yuk,Young Player L1,21.75,261,12,11,1,L1,0.9166666666666666
5,Ho Ka Po,Perrier KCC L1A,21.75,174,8,7,1,L1,0.875
6,Chu Vanessa Man Yee,Perrier KCC L1B,20.7,207,10,6,4,L1,0.6
7,Ho Ka Wing Janice,Perrier KCC L1A,20.5,246,12,12,0,L1,1.0
8,Tang Fion Yan Yi,Team Daphne,20.08,261,13,10,3,L1,0.7692307692307693
9,Lui Hiu Lam Bubble,Young Player L1,19.91,219,11,6,5,L1,0.5454545454545454
10,Cheng Nga Ching,Perrier KCC L1A,19.38,252,13,8,5,L1,0.6153846153846154
11,Lee Ka Man Carmen,Hong Kong Football Club L1,18.86,132,7,3,4,L1,0.42857142857142855
12,Hung Pui Chi Gigi,Young Player L1,17.4,87,5,3,2,L1,0.6
13,Lau Tin Yan,Perrier KCC L1B,17.0,204,12,8,4,L1,0.6666666666666666
14,Li Sum Yin,Perrier KCC L1B,15.0,195,13,4,9,L1,0.3076923076923077
15,Fung On Ying Adele,Hong Kong Cricket L1,15.0,195,13,3,10,L1,0.23076923076923078
16,Wu Renee,Hong Kong Football Club L1,14.5,87,6,3,3,L1,0.5
17,Chiu Mei Ki,Team Daphne,14.14,99,7,3,4,L1,0.42857142857142855
18,Leung Shin Nga,Hong Kong Football Club L1,14.14,99,7,1,6,L1,0.14285714285714285
19,Fung Ching Hei,Young Player L1,13.62,177,13,6,7,L1,0.46153846153846156
20,Leung Phoebe Hei Ting,Perrier KCC L1B,13.5,81,6,3,3,L1,0.5
21,Lau Karen Siu Ying,Hong Kong Football Club L1,12.6,63,5,0,5,L1,0.0
22,Yung Anthea On Sang,Hong Kong Football Club L1,12.0,96,8,2,6,L1,0.25
23,Wong Kirstie Po Yui,Hong Kong Cricket L1,11.73,129,11,2,9,L1,0.18181818181818182
24,Cheung Yu Ping,Team Daphne,11.7,117,10,2,8,L1,0.2
25,Yeung Yurisa,Hong Kong Football Club L1,11.57,81,7,1,6,L1,0.14285714285714285
26,Yu Hiu Yan Vanessa,Hong Kong Football Club L1,7.2,36,5,0,5,L1,0.0
,Tung Wing Yan,Young Player L1,18.0,36,2,2,0,L1,1.0
,Au Winnie Hing Ching,Young Player L1,15.0,15,1,1,0,L1,1.0
,Lee Ka Yi,Young Player L1,15.0,15,1,0,1,L1,0.0
,Kwok Charmaine,Hong Kong Cricket L1,12.0,24,2,1,1,L1,0.5
,Lau Lily Wun Cheung,Hong Kong Cricket L1,12.0,12,1,0,1,L1,0.0
,Pike Emma,Hong Kong Cricket L1,10.5,21,2,1,1,L1,0.5
,Ho Harriet Cheuk Hei,Hong Kong Cricket L1,10.5,21,2,0,2,L1,0.0
,Li Cheryl Wing Sze,Perrier KCC L1B,10.0,30,3,1,2,L1,0.3333333333333333
,Lee Sze Yu,Hong Kong Cricket L1,9.0,9,1,0,1,L1,0.0
,Ko Dorothy Sin Ting,Perrier KCC L1A,7.5,15,2,0,2,L1,0.0
,Li Leanne Gi Ming,Hong Kong Cricket L1,7.0,21,3,0,3,L1,0.0
,Ng Elise Jia Yunn,Perrier KCC L1B,0.0,0,0,0,0,L1,
,Chung Hoi Shan,Team Daphne,0.0,0,0,0,0,L1,
,Wan Shuk Yi,Team Daphne,0.0,0,0,0,0,L1,
