Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Wong Javy Ki Ling,Hong Kong Football Club L3B,25.36,279,11,10,1,L3,0.9090909090909091
2,Chan Christine Yik Tat,Perrier Ladies,22.5,180,8,6,2,L3,0.75
3,Zhang Tatiana,Hong Kong Football Club L3A,20.0,180,9,6,3,L3,0.6666666666666666
4,Peters Vivien,Hong Kong Cricket Club L3,19.09,210,11,10,1,L3,0.9090909090909091
5,Kwan Clare Kit Wai,Hong Kong Cricket Club L3,18.0,162,9,9,0,L3,1.0
6,Akinal Josephine Lexner,Perrier Ladies,18.0,90,5,3,2,L3,0.6
7,Macpherson Emma,Hong Kong Cricket Club L3,17.45,192,11,4,7,L3,0.36363636363636365
8,Or Jenny,Hong Kong Football Club L3B,16.12,129,8,5,3,L3,0.625
9,Van Winsum Chris,Hong Kong Football Club L3A,15.75,126,8,2,6,L3,0.25
10,Smith Frances Deborah,Perrier Ladies,15.3,153,10,6,4,L3,0.6
11,Cheung Helen Wai Ching,Hong Kong Cricket Club L3,14.62,117,8,3,5,L3,0.375
12,Tse Kathleen Sarah,Perrier Ladies,13.8,69,5,3,2,L3,0.6
13,Chapman Anna,Hong Kong Cricket Club L3,13.71,96,7,6,1,L3,0.8571428571428571
14,Pompea Elizabeth,Hong Kong Football Club L3A,13.2,66,5,1,4,L3,0.2
15,Sadler Suzanne,Hong Kong Football Club L3A,12.6,63,5,3,2,L3,0.6
16,Chan Helen Yuk Yee,Hong Kong Football Club L3A,12.38,99,8,4,4,L3,0.5
17,Getry Uma,Hong Kong Football Club L3B,11.62,93,8,2,6,L3,0.25
18,Jivraj Myrna,Hong Kong Football Club L3A,11.5,69,6,3,3,L3,0.5
19,Sze Leandra Yu-Ming,Perrier Ladies,9.6,96,10,5,5,L3,0.5
20,Chan Peggy,Hong Kong Football Club L3B,7.5,60,8,0,8,L3,0.0
21,Walsh Andrea,Hong Kong Football Club L3B,5.5,33,6,0,6,L3,0.0
22,Guest Claire,Hong Kong Cricket Club L3,4.5,27,6,2,4,L3,0.3333333333333333
23,Muntner Alison,Hong Kong Football Club L3B,3.33,30,9,1,8,L3,0.1111111111111111
,Riddell Beverly,Hong Kong Cricket Club L3,21.0,21,1,1,0,L3,1.0
,Savoie Julie,Hong Kong Football Club L3A,16.0,48,3,1,2,L3,0.3333333333333333
,Sood Deepika,Hong Kong Cricket Club L3,15.0,15,1,1,0,L3,1.0
,Tang Genevieve,Hong Kong Football Club L3A,14.25,57,4,4,0,L3,1.0
,Lee Judy Yuet Ho,Hong Kong Cricket Club L3,12.0,12,1,0,1,L3,0.0
,Lo Wing Man Veronica,Perrier Ladies,12.0,12,1,0,1,L3,0.0
,Wong Monique Man Heng,Hong Kong Football Club L3A,11.25,45,4,3,1,L3,0.75
,Butler Suzanne,Hong Kong Cricket Club L3,9.75,39,4,2,2,L3,0.5
,Manglani Sapna,Hong Kong Football Club L3B,9.0,18,2,1,1,L3,0.5
,Koo Vicky Mei Bing,Hong Kong Football Club L3B,9.0,18,2,1,1,L3,0.5
,Munoz Nadia,Hong Kong Football Club L3A,8.25,33,4,2,2,L3,0.5
,MacNamara Jade,Hong Kong Football Club L3A,8.25,33,4,0,4,L3,0.0
,Fong Wing Yee Noelle,Hong Kong Football Club L3B,7.0,21,3,1,2,L3,0.3333333333333333
,Organ Natalie,Hong Kong Football Club L3B,3.0,9,3,0,3,L3,0.0
,Lai Tiffany Hoi Jun,Hong Kong Cricket Club L3,0.0,0,0,0,0,L3,
,Chan Sandy Shuk Wah,Perrier Ladies,0.0,0,0,0,0,L3,
,Chang Diana,Perrier Ladies,0.0,0,0,0,0,L3,
,Deayton Gail,Hong Kong Cricket Club L3,0.0,0,0,0,0,L3,
,Wright Gail,Hong Kong Football Club L3B,0.0,0,0,0,0,L3,
,Ng Judy Shuk Chu,Perrier Ladies,0.0,0,0,0,0,L3,
,Chin Kristen,Perrier Ladies,0.0,0,0,0,0,L3,
,Chan May Shan Susanna,Hong Kong Football Club L3A,0.0,0,0,0,0,L3,
,Watson Julie,Hong Kong Cricket Club L3,0.0,0,0,0,0,L3,
,Macnamara Chin,Hong Kong Football Club L3A,0.0,0,0,0,0,L3,
