Order,HKS No.,Name of Players,Ranking,Points,Team
1,18863,Tsui Marcus Chi Hung,2,24.0,Alpha CUHK 1
2,29885,Lin Chun Wah,4,21.0,Alpha CUHK 1
3,28281,Tam Kal Wai,5,20.0,Alpha CUHK 1
4,19059,Leung Ka Lau,0,4.0,Alpha CUHK 1
5,28140,Lau Li Lap,0,12.75,Alpha CUHK 1
6,30660,Chan Kin Pong James,19,15.0,Alpha CUHK 1
7,31681,Wong Yuen Kiu,0,17.0,Alpha CUHK 1
8,28455,Chen Wai Man,0,12.0,Alpha CUHK 1
1,21900,Man Wing Ping Wilson,13,18.0,Hong Kong Cricket Club 10
2,27979,Neilson Phil,0,15.0,Hong Kong Cricket Club 10
3,33189,Govil Apoorv,6,19.71,Hong Kong Cricket Club 10
4,33555,Robinson Ben,8,19.5,Hong Kong Cricket Club 10
5,33261,Brooks Nick,17,16.0,Hong Kong Cricket Club 10
6,32223,Chang Sean Pey,0,13.5,Hong Kong Cricket Club 10
7,32555,Aw Adrian,0,9.0,Hong Kong Cricket Club 10
8,23964,Cooke Simon,0,14.0,Hong Kong Cricket Club 10
9,29649,Harjani Vinod,0,12.0,Hong Kong Cricket Club 10
10,26823,Eyre Tim,0,13.0,Hong Kong Cricket Club 10
11,30783,D'Souza Dexter,0,15.0,Hong Kong Cricket Club 10
12,32236,McKeown Darryl,0,0.0,Hong Kong Cricket Club 10
1,30483,Ladharam Sunesh,7,19.67,Hong Kong Football Club 10
3,30546,Rafee Azhar,0,18.0,Hong Kong Football Club 10
4,32523,Wong Karlson,14,17.57,Hong Kong Football Club 10
5,30396,Mulchand Rajesh,15,16.71,Hong Kong Football Club 10
6,32059,Rinaldi Michael,30,6.6,Hong Kong Football Club 10
7,25063,Chan George Yee Lee,0,6.75,Hong Kong Football Club 10
8,31189,Mrosek Martin,27,10.8,Hong Kong Football Club 10
9,27529,Tsang Michael,0,11.0,Hong Kong Football Club 10
10,32909,Tang Tsz Ho Michael,0,0.0,Hong Kong Football Club 10
11,25201,Chew Fook Aun,0,0.0,Hong Kong Football Club 10
1,28494,Ho Man Lok,0,21.0,i-Mask Advance Squash Club 6
2,22604,Ip Thomas Shun Moon,22,13.2,i-Mask Advance Squash Club 6
3,24280,Wong Rames Wang Lung,0,9.0,i-Mask Advance Squash Club 6
4,33295,Leung Kin Man,12,18.0,i-Mask Advance Squash Club 6
5,28926,Wong Kin Tung,0,14.0,i-Mask Advance Squash Club 6
6,30360,Wong Ho Sang,0,7.0,i-Mask Advance Squash Club 6
7,25168,Cheung Alan Wing Lun,0,7.0,i-Mask Advance Squash Club 6
8,31383,Chan Cheuk Kee,0,0.0,i-Mask Advance Squash Club 6
9,30035,Lo Hans Wai Hang,0,0.0,i-Mask Advance Squash Club 6
1,32282,Kielty Iain,0,0.0,Perrier
2,32880,Hsiao Paul,9,19.29,Perrier
3,32214,McCort Shea,20,15.0,Perrier
4,32585,Kielty Ewan,0,12.0,Perrier
5,31277,Mohammad Fayhim,0,6.0,Perrier
6,33509,Bajaj Akshay,0,10.0,Perrier
9,33227,Sahney Arjun,0,4.0,Perrier
1,31447,Du Puch Amaury,0,12.0,Royal Hong Kong Yacht Club 10
2,33109,Derouet Yann,3,22.5,Royal Hong Kong Yacht Club 10
3,33226,Amjad Nauman,0,14.25,Royal Hong Kong Yacht Club 10
4,32237,Bergqvist Erik,0,6.0,Royal Hong Kong Yacht Club 10
5,26976,Sullivan Andrew,31,6.43,Royal Hong Kong Yacht Club 10
6,30120,Rittmayer Mark Calvin,31,6.43,Royal Hong Kong Yacht Club 10
7,31768,Cherneski Elliott,0,0.0,Royal Hong Kong Yacht Club 10
8,32924,Levy Andrew,0,12.0,Royal Hong Kong Yacht Club 10
10,33110,Smith Simon,0,4.5,Royal Hong Kong Yacht Club 10
11,27767,Theil Rene,0,1.5,Royal Hong Kong Yacht Club 10
12,26919,Peirse Adrian,0,0.0,Royal Hong Kong Yacht Club 10
1,27672,Andersson Greger,11,18.86,The Squash Club
2,24862,Ng Rico Wai Ming,0,9.75,The Squash Club
3,32046,Wong Long Seng Anson,26,11.4,The Squash Club
4,26662,Lee Bruce Lap Tak,24,12.0,The Squash Club
5,32102,Ng Percy Shiu Chung,0,13.5,The Squash Club
6,23706,Cheng Donald Chung Leung,0,18.0,The Squash Club
7,22755,Chan Terrence Yu Ki,0,6.0,The Squash Club
8,31654,Fung King To,0,17.0,The Squash Club
9,31996,Au Ka Kuen,0,6.75,The Squash Club
10,22783,Look Michael Kam Wing,0,0.0,The Squash Club
11,22737,Wong Alex Tin Shing,0,0.0,The Squash Club
1,29960,Lam Kenny Yun Kan,16,16.29,United Services Recreation Club 3
2,16145,Leung Chi Wang Christopher,10,19.2,United Services Recreation Club 3
3,15427,Yuen Kermit Ka Fai,21,13.71,United Services Recreation Club 3
4,25178,Lai Kwok Wai Wilfred,23,13.0,United Services Recreation Club 3
5,30389,Cheung Peter Tat Kei,0,12.75,United Services Recreation Club 3
6,27537,Parker Ross,0,0.0,United Services Recreation Club 3
7,30620,Miu Peter Wah Ching,0,0.0,United Services Recreation Club 3
8,30782,Ku Wai Hang William,25,11.4,United Services Recreation Club 3
9,21706,Chu Lap Sun,29,10.2,United Services Recreation Club 3
10,11000,Ng Coleman Shung Ching,0,3.0,United Services Recreation Club 3
11,27086,Tilbrook Nicolas,0,0.0,United Services Recreation Club 3
1,27474,Liu Chun Hin Heron,1,26.4,Xavier
2,27799,Ko Dorothy Sin Ting,0,19.5,Xavier
3,27416,Tam Kai Chung Hades,0,23.25,Xavier
4,26291,Chan Keiko Tsun Ling,18,15.6,Xavier
5,27381,Chan Ping Him Kevin,0,15.0,Xavier
6,27417,Tang Quok Yung Eric,0,18.0,Xavier
7,27407,Chiu Tsz Chung,28,10.8,Xavier
8,28220,Yim Sunny Yat Hing,0,5.25,Xavier
9,28376,Tsang Man Wai Kitty,0,4.5,Xavier
10,30816,Tong Man Ting Angel,0,2.0,Xavier
11,30815,Chiu Wing Chee Alice,0,0.0,Xavier
