Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Poon Ho Kar James,The Squash Club 2,24.0,144,6,6,0,9,1.0
2,Kirpalani Shaun,Hong Kong Football Club 9,23.4,117,5,4,1,9,0.8
2,Lee Wai Hang,Kowloon Cricket Club 9,23.4,117,5,4,1,9,0.8
4,Chan Ho Yu,i-Mask Advance Squash Club 3,22.5,135,6,4,2,9,0.6666666666666666
5,Ko Toby Ho Yin,HKPF Squash Team,22.0,132,6,4,2,9,0.6666666666666666
6,Wong Hin Chor,The Squash Club 2,19.8,99,5,4,1,9,0.8
7,Bedouillat Vincent,Centre Squash,19.2,96,5,2,3,9,0.4
8,Lee Dennis Yuk Kai,The Hong Kong Jockey Club Div 9,18.5,111,6,3,3,9,0.5
8,Wong Ken Tat Tai,Twister,18.5,111,6,3,3,9,0.5
10,Lee Lawrence Chi Hung,Hong Kong Football Club 9,18.0,90,5,4,1,9,0.8
11,Osmund Ronnie,Kowloon Cricket Club 9,17.5,105,6,4,2,9,0.6666666666666666
12,Au Wai Lun,i-Mask Advance Squash Club 3,16.0,96,6,3,3,9,0.5
13,Ho Wai Ying,BOSS,14.4,72,5,1,4,9,0.2
14,Li Kelvin Hon Hun,BOSS,13.2,66,5,0,5,9,0.0
15,Mo Li Hung Calvin,i-Mask Advance Squash Club 3,12.0,72,6,3,3,9,0.5
16,Hsu Marvin,The Hong Kong Jockey Club Div 9,11.4,57,5,1,4,9,0.2
17,Tang Keng Io,Kinetic 3,10.8,54,5,0,5,9,0.0
18,Leung Man Wah,HKPF Squash Team,9.5,57,6,1,5,9,0.16666666666666666
19,Wong Michael,BOSS,6.0,36,6,1,5,9,0.16666666666666666
20,Au Heung Ben,i-Mask Advance Squash Club 3,1.0,6,6,0,6,9,0.0
,Chu Wai Ho,Hong Kong Football Club 9,27.0,54,2,2,0,9,1.0
,Wong Aaron Wan Chong,The Hong Kong Jockey Club Div 9,27.0,27,1,1,0,9,1.0
,Yan Ka Ho,The Squash Club 2,24.0,72,3,3,0,9,1.0
,Chevaux Alexander,Centre Squash,21.0,42,2,2,0,9,1.0
,Chan Sze Long,Twister,20.25,81,4,4,0,9,1.0
,Shum Hin Yeung Almond,The Hong Kong Jockey Club Div 9,19.5,39,2,2,0,9,1.0
,Lau Eric Chi Wai,Twister,19.5,39,2,2,0,9,1.0
,Kan Ken Chun Kit,The Squash Club 2,19.0,57,3,3,0,9,1.0
,Cheung Ka Lun Alan,Centre Squash,19.0,57,3,2,1,9,0.6666666666666666
,Law King Wai,Twister,18.0,72,4,4,0,9,1.0
,Woo Heng Che Stephen,The Hong Kong Jockey Club Div 9,18.0,72,4,4,0,9,1.0
,Kirpalani Arun,Hong Kong Football Club 9,18.0,72,4,3,1,9,0.75
,Wan Man Fai,Kinetic 3,18.0,18,1,1,0,9,1.0
,Hui Prodipto,Kinetic 3,17.0,51,3,1,2,9,0.3333333333333333
,Lau Shing Chung Simon,HKPF Squash Team,16.5,66,4,1,3,9,0.25
,Ngan Wynn,The Squash Club 2,16.0,48,3,3,0,9,1.0
,Lee Rachel Wing Yan,Twister,15.75,63,4,4,0,9,1.0
,Fung Thomas Ho On,The Squash Club 2,15.0,60,4,3,1,9,0.75
,Wright Martin,Hong Kong Football Club 9,15.0,60,4,3,1,9,0.75
,Ip Thomas Shun Moon,BOSS,15.0,45,3,2,1,9,0.6666666666666666
,Ren Jean-Philippe,Centre Squash,15.0,30,2,2,0,9,1.0
,Ho Peter,Kowloon Cricket Club 9,15.0,15,1,1,0,9,1.0
,Tsui Terence Hing Tai,Twister,15.0,45,3,1,2,9,0.3333333333333333
,Choy Yuk Kwong Donnie,Kowloon Cricket Club 9,15.0,30,2,1,1,9,0.5
,Luk Raymond Yiu Fai,BOSS,14.25,57,4,4,0,9,1.0
,Chan Hei Ching Boris,i-Mask Advance Squash Club 3,14.25,57,4,2,2,9,0.5
,Tong Franco Sui Lun,The Hong Kong Jockey Club Div 9,13.5,54,4,3,1,9,0.75
,Tsang Yan Kiu,HKPF Squash Team,13.5,27,2,2,0,9,1.0
,Chanay Tristan,Centre Squash,12.0,48,4,3,1,9,0.75
,Tse Wai Hong,Kinetic 3,12.0,48,4,3,1,9,0.75
,Sze To Shiu Keung,Twister,12.0,24,2,2,0,9,1.0
,Fetiveau Jeremy Didier Claude,Centre Squash,12.0,36,3,2,1,9,0.6666666666666666
,Lee Henry Kwok Chung,Kinetic 3,12.0,36,3,1,2,9,0.3333333333333333
,Grillo Francesco,Centre Squash,12.0,48,4,1,3,9,0.25
,Raffo Jason Kevin,Centre Squash,12.0,12,1,1,0,9,1.0
,Chan Wai Kean,Kinetic 3,12.0,36,3,0,3,9,0.0
,Pang Chiu Mun,Twister,11.0,33,3,2,1,9,0.6666666666666666
,Wong Wan Man,Kowloon Cricket Club 9,11.0,33,3,0,3,9,0.0
,Murray David,Hong Kong Football Club 9,10.5,42,4,2,2,9,0.5
,Fong Wai Kuen,BOSS,10.5,42,4,1,3,9,0.25
,Choi Wilson Wai Sum,The Squash Club 2,10.5,21,2,1,1,9,0.5
,Gollop Stephen,Hong Kong Football Club 9,10.5,21,2,1,1,9,0.5
,Chan Alex Siu Kun,Kowloon Cricket Club 9,9.75,39,4,1,3,9,0.25
,Ho Kwan Lun,The Hong Kong Jockey Club Div 9,9.0,27,3,2,1,9,0.6666666666666666
,Yip Mark Tuck Keong,Twister,9.0,18,2,1,1,9,0.5
,Wong Ryan Wan Hei,The Hong Kong Jockey Club Div 9,9.0,18,2,1,1,9,0.5
,Leong David Kam Ho,Kinetic 3,9.0,18,2,1,1,9,0.5
,Vaswani Arun,Kinetic 3,9.0,9,1,1,0,9,1.0
,Ebrahim Adnan Azhar,Kowloon Cricket Club 9,9.0,9,1,0,1,9,0.0
,Tam Chiu Wai,HKPF Squash Team,9.0,9,1,0,1,9,0.0
,Chan Chi Ming,i-Mask Advance Squash Club 3,9.0,9,1,0,1,9,0.0
,Hinchcliffe Michael,Centre Squash,9.0,18,2,0,2,9,0.0
,Coutarel Brice Pierre Robert,Centre Squash,9.0,9,1,0,1,9,0.0
,Jones Robert F.,Hong Kong Football Club 9,7.5,15,2,1,1,9,0.5
,Wan Pauline Yuen Ping,Kowloon Cricket Club 9,7.5,30,4,1,3,9,0.25
,Chan Nicky Wai Yi,The Squash Club 2,7.5,15,2,1,1,9,0.5
,To Felix Ka Hei,Kinetic 3,7.5,30,4,0,4,9,0.0
,Wong Wilson Wai Shing,Kinetic 3,7.0,21,3,1,2,9,0.3333333333333333
,Curtil Ludovic,Centre Squash,7.0,21,3,1,2,9,0.3333333333333333
,Wong John Ying Man,The Hong Kong Jockey Club Div 9,6.0,6,1,0,1,9,0.0
,Chau Hang Henry,Kinetic 3,6.0,6,1,0,1,9,0.0
,Chan Gordon Yiu Cheong,Hong Kong Football Club 9,6.0,6,1,0,1,9,0.0
,Li Kin Wah,HKPF Squash Team,3.75,15,4,0,4,9,0.0
,Leung Joey Tsz Yu,i-Mask Advance Squash Club 3,3.0,3,1,0,1,9,0.0
,Fung Bruce Wai Ho,BOSS,3.0,6,2,0,2,9,0.0
,Mak Derek Kam Yuen,HKPF Squash Team,3.0,6,2,0,2,9,0.0
,Wong Javy Ki Ling,The Hong Kong Jockey Club Div 9,3.0,3,1,0,1,9,0.0
,Etherington David,Hong Kong Football Club 9,3.0,3,1,0,1,9,0.0
,Siu William Chak Man,HKPF Squash Team,2.25,9,4,0,4,9,0.0
,Yip Kent Chi Bun,Kowloon Cricket Club 9,2.0,6,3,0,3,9,0.0
,Au Shuk Ting,The Squash Club 2,1.5,3,2,0,2,9,0.0
,Tyen Cedric Kwong Hui,The Hong Kong Jockey Club Div 9,0.0,0,1,0,1,9,0.0
,Chow Mark Yu Cheuk,Kowloon Cricket Club 9,0.0,0,1,0,1,9,0.0
,Yip Aaron Man Hau,Kowloon Cricket Club 9,0.0,0,0,0,0,9,0.0
,Shekhawat Tushar,Centre Squash,0.0,0,0,0,0,9,0.0
,Chan Po Sing,HKPF Squash Team,0.0,0,0,0,0,9,0.0
,Chan Bill Kwok Ming,HKPF Squash Team,0.0,0,0,0,0,9,0.0
,Cheung Coco Oi Yan,Kowloon Cricket Club 9,0.0,0,0,0,0,9,0.0
,Ng Shing Hoi,BOSS,0.0,0,0,0,0,9,0.0
,Ng Rico Wai Ming,The Squash Club 2,0.0,0,0,0,0,9,0.0
,McAuslan Gary,Hong Kong Football Club 9,0.0,0,0,0,0,9,0.0
,Lee Bruce Lap Tak,The Squash Club 2,0.0,0,0,0,0,9,0.0
,Lo Tin Yee Clement,Kowloon Cricket Club 9,0.0,0,0,0,0,9,0.0
,Lam King Tak Douglas,The Hong Kong Jockey Club Div 9,0.0,0,0,0,0,9,0.0
,Chan Christine Yik Tat,Hong Kong Football Club 9,0.0,0,0,0,0,9,0.0
,Ho Kwok Kei,Kinetic 3,0.0,0,0,0,0,9,0.0
,Kwong Wai Nga DoDo,The Squash Club 2,0.0,0,0,0,0,9,0.0
,Vachha Shiraz Jehangir,Kowloon Cricket Club 9,0.0,0,0,0,0,9,0.0
