Order,HKS No.,Name of Players,Ranking,Points,Team
1,25636,Hui Adrian Wai Hung,20,14.57,7NT
2,26179,Tang Terry Kin Ming,10,17.7,7NT
3,33366,Loh Zuo Jie,0,17.25,7NT
4,22046,Yim William Ka Nang,0,0.0,7NT
5,32148,Yung Kai Sing,34,7.8,7NT
6,15150,Lui Danny Wai Kit,31,8.62,7NT
7,29418,Wong King Yi Kimmy,36,3.86,7NT
8,27972,Yip Agnes Ka Yan,0,0.75,7NT
1,27122,Jones Robert F.,2,23.0,Hong Kong Football Club 15
2,33531,Le Hong Quang,5,21.0,Hong Kong Football Club 15
3,31829,Duncombe Emma,0,0.0,Hong Kong Football Club 15
4,31449,Yang Michael Yazun,12,17.5,Hong Kong Football Club 15
5,27589,Chan Gordon Yiu Cheong,11,17.57,Hong Kong Football Club 15
6,33739,Baxter Cameron,0,18.0,Hong Kong Football Club 15
7,33722,Amjad Zain,24,12.5,Hong Kong Football Club 15
8,6025,Ng Simon Chi Ming,0,13.0,Hong Kong Football Club 15
9,32598,Chau Phil,0,8.0,Hong Kong Football Club 15
10,33774,Mitchell Aiteina,0,0.0,Hong Kong Football Club 15
1,28989,Lam Ronnie Cheuk Fung,0,13.5,i-Mask Advance Squash Club 6
2,27854,Ho Helen Sin Man,6,19.33,i-Mask Advance Squash Club 6
3,32043,Kong Yuk Hang Jason,18,15.0,i-Mask Advance Squash Club 6
4,29161,Chung Kristy Cheuk Ki,15,16.29,i-Mask Advance Squash Club 6
5,29867,Wong Michael Ho Ming,0,3.0,i-Mask Advance Squash Club 6
6,30326,Lai Lily Tsz Yan,0,3.75,i-Mask Advance Squash Club 6
7,30753,Lee Wing Lam,30,8.62,i-Mask Advance Squash Club 6
1,33560,Brettell Dominic,4,21.43,Invader Squash
2,28127,Liu Vincent Wing Sang,16,15.5,Invader Squash
3,22832,Ho Kwok Wing,14,16.88,Invader Squash
4,8846,Yeung Sam Ying Kit,9,18.0,Invader Squash
5,23991,Chan Willie Wai Hung,17,15.0,Invader Squash
6,19666,Poon Kings Kin Sun,26,11.5,Invader Squash
7,30245,Wong Simpson Yau Shan,0,15.0,Invader Squash
8,23013,Au Shing Wai,0,0.0,Invader Squash
9,24157,Leung Freddie Ping Wah,0,15.0,Invader Squash
1,32152,Raducki Stephen,3,22.12,Kinetic 3
2,33813,Oldham John Andrew,25,12.43,Kinetic 3
3,32446,Akinal Josephine Lexner,22,14.4,Kinetic 3
4,29172,Vaswani Arun,32,8.5,Kinetic 3
5,27770,Hau Tony Tim On,21,14.4,Kinetic 3
6,27788,Wu Raymond Chun Nam,0,18.0,Kinetic 3
7,27781,Man Yukon,33,7.88,Kinetic 3
1,29032,Wong Gary Ming Ho,7,19.33,Sha Tin Squash Rackets Club 4
2,28276,Tse Edmund Chun Ming,1,24.0,Sha Tin Squash Rackets Club 4
3,17359,Wong Alan Yuk Lun,29,8.67,Sha Tin Squash Rackets Club 4
4,30307,Chan Tsz Yeung,0,5.0,Sha Tin Squash Rackets Club 4
5,28777,Kan Alvin Ho Yin,28,9.6,Sha Tin Squash Rackets Club 4
6,31926,Yung Kerri Ka Lam,35,4.67,Sha Tin Squash Rackets Club 4
1,29325,Yip Edmund Kin Man,8,19.0,Star River 2
2,12029,Tam Rony Kwok Ki,0,12.0,Star River 2
3,23444,Poon Patrick Lai Keung,19,15.0,Star River 2
4,23190,Pang Danny King Wai,13,17.14,Star River 2
5,27699,Chan Edward Cheuk Wah,27,9.86,Star River 2
6,26900,Leung Venus Wing Sze,23,12.6,Star River 2
7,27645,Wai Veronica Chi Man,0,14.25,Star River 2
8,27182,Keung Olive Man Yee,0,6.75,Star River 2
9,33432,Hong Hang Shan,37,3.0,Star River 2
10,33431,Hui Lai Yi,0,4.5,Star River 2
