Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lau Dick Siu Wai,25832.0,Hong Kong Football Club M1A,Leung Shiu Moon,30690.0,Squashathon M+,15/01/2026,Hong Kong Football Club,1,2-3,Loss,Home
Leung Shiu Moon,30690.0,Squashathon M+,Lau Dick Siu Wai,25832.0,Hong Kong Football Club M1A,15/01/2026,Hong Kong Football Club,1,3-2,Win,Away
Hartley Alexander,34570.0,Hong Kong Football Club M1A,Lam Yan Kiu,33643.0,Squashathon M+,15/01/2026,Hong Kong Football Club,2,3-0,Win,Home
Lam Yan Kiu,33643.0,Squashathon M+,Hartley Alexander,34570.0,Hong Kong Football Club M1A,15/01/2026,Hong Kong Football Club,2,0-3,Loss,Away
Zhang James,30858.0,Hong Kong Football Club M1A,Cheng Steven Wai Kit,29784.0,Squashathon M+,15/01/2026,Hong Kong Football Club,3,3-0,Win,Home
Cheng Steven Wai Kit,29784.0,Squashathon M+,Zhang James,30858.0,Hong Kong Football Club M1A,15/01/2026,Hong Kong Football Club,3,0-3,Loss,Away
Ward Andrew,30509.0,Hong Kong Football Club M1B,Wong Joe Wai Chung,19907.0,Hong Kong Cricket Club M1B,15/01/2026,Hong Kong Football Club,1,3-0,Win,Home
Wong Joe Wai Chung,19907.0,Hong Kong Cricket Club M1B,Ward Andrew,30509.0,Hong Kong Football Club M1B,15/01/2026,Hong Kong Football Club,1,0-3,Loss,Away
Anthony Nigel,34996.0,Hong Kong Football Club M1B,Salahuddin,33374.0,Hong Kong Cricket Club M1B,15/01/2026,Hong Kong Football Club,2,3-2,Win,Home
Salahuddin,33374.0,Hong Kong Cricket Club M1B,Anthony Nigel,34996.0,Hong Kong Football Club M1B,15/01/2026,Hong Kong Football Club,2,2-3,Loss,Away
Reyes Diego,35547.0,Hong Kong Football Club M1B,Unknown,,Hong Kong Cricket Club M1B,15/01/2026,Hong Kong Football Club,3,CR,Win,Home
Unknown,,Hong Kong Cricket Club M1B,Reyes Diego,35547.0,Hong Kong Football Club M1B,15/01/2026,Hong Kong Football Club,3,CR,Loss,Away
