Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Muhammad Ilyas Gull,27045,United Services Recreation Club M2,Moreu Horacio,33587,Ladies Recreation Club M2,05/11/2025,United Services Recreation Club,1,3-2,Win,Home
Moreu Horacio,33587,Ladies Recreation Club M2,Muhammad Ilyas Gull,27045,United Services Recreation Club M2,05/11/2025,United Services Recreation Club,1,2-3,Loss,Away
Bidal Jay,32927,United Services Recreation Club M2,Swan Owen,32975,Ladies Recreation Club M2,05/11/2025,United Services Recreation Club,2,2-3,Loss,Home
Swan Owen,32975,Ladies Recreation Club M2,Bidal Jay,32927,United Services Recreation Club M2,05/11/2025,United Services Recreation Club,2,3-2,Win,Away
Chow Ming Hei Quincy,30876,United Services Recreation Club M2,Leung Chi On,31982,Ladies Recreation Club M2,05/11/2025,United Services Recreation Club,3,2-3,Loss,Home
Leung Chi On,31982,Ladies Recreation Club M2,Chow Ming Hei Quincy,30876,United Services Recreation Club M2,05/11/2025,United Services Recreation Club,3,3-2,Win,Away
Kenny Gareth,33811,United Services Recreation Club M2,Kwok Charmaine,32182,Ladies Recreation Club M2,05/11/2025,United Services Recreation Club,4,0-3,Loss,Home
Kwok Charmaine,32182,Ladies Recreation Club M2,Kenny Gareth,33811,United Services Recreation Club M2,05/11/2025,United Services Recreation Club,4,3-0,Win,Away
Yao Tang Fat Elbert,25019,United Services Recreation Club M2,Park Wanki Moses,31906,Ladies Recreation Club M2,05/11/2025,United Services Recreation Club,5,3-0,Win,Home
Park Wanki Moses,31906,Ladies Recreation Club M2,Yao Tang Fat Elbert,25019,United Services Recreation Club M2,05/11/2025,United Services Recreation Club,5,0-3,Loss,Away
Pun Teddy,33217,Hong Kong Football Club M2A,Head Phil,26831,Hong Kong Cricket Club M2,05/11/2025,Hong Kong Football Club,1,2-3,Loss,Home
Head Phil,26831,Hong Kong Cricket Club M2,Pun Teddy,33217,Hong Kong Football Club M2A,05/11/2025,Hong Kong Football Club,1,3-2,Win,Away
MacDougall Brian,24902,Hong Kong Football Club M2A,Bajaj Prateek,34110,Hong Kong Cricket Club M2,05/11/2025,Hong Kong Football Club,2,3-0,Win,Home
Bajaj Prateek,34110,Hong Kong Cricket Club M2,MacDougall Brian,24902,Hong Kong Football Club M2A,05/11/2025,Hong Kong Football Club,2,0-3,Loss,Away
Raducki Stephen,32152,Hong Kong Football Club M2A,Lamb Russell,32993,Hong Kong Cricket Club M2,05/11/2025,Hong Kong Football Club,3,3-1,Win,Home
Lamb Russell,32993,Hong Kong Cricket Club M2,Raducki Stephen,32152,Hong Kong Football Club M2A,05/11/2025,Hong Kong Football Club,3,1-3,Loss,Away
Ng Adrian,27119,Hong Kong Football Club M2A,Janes Gareth,28987,Hong Kong Cricket Club M2,05/11/2025,Hong Kong Football Club,4,3-0,Win,Home
Janes Gareth,28987,Hong Kong Cricket Club M2,Ng Adrian,27119,Hong Kong Football Club M2A,05/11/2025,Hong Kong Football Club,4,0-3,Loss,Away
Hathiramani Dinesh,21930,Hong Kong Football Club M2A,Ternes Daniel,27058,Hong Kong Cricket Club M2,05/11/2025,Hong Kong Football Club,5,3-0,Win,Home
Ternes Daniel,27058,Hong Kong Cricket Club M2,Hathiramani Dinesh,21930,Hong Kong Football Club M2A,05/11/2025,Hong Kong Football Club,5,0-3,Loss,Away
