Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Wong Tsz Wang Clayton,Squashathon One,Pang Man Hei,Sha Tin 7,2024-10-05,Cornwall Street Squash Centre,1,3-0,Win,Home
Pang Man Hei,Sha Tin 7,Wong Tsz Wang Clayton,Squashathon One,2024-10-05,Cornwall Street Squash Centre,1,0-3,Loss,Away
Chow Qing,Squashathon One,Tam Wai Pui,Sha Tin 7,2024-10-05,Cornwall Street Squash Centre,2,3-2,Win,Home
Tam Wai Pui,Sha Tin 7,Chow Qing,Squashathon One,2024-10-05,Cornwall Street Squash Centre,2,2-3,Loss,Away
Wong Chi Kin,Squashathon One,Wong Tsz Him,Sha Tin 7,2024-10-05,Cornwall Street Squash Centre,3,0-3,Loss,Home
Wong Tsz Him,Sha Tin 7,Wong Chi Kin,Squashathon One,2024-10-05,Cornwall Street Squash Centre,3,3-0,Win,Away
Chung Chun Ho,Squashathon One,Wong Hiu Lam,Sha Tin 7,2024-10-05,Cornwall Street Squash Centre,4,3-0,Win,Home
Wong Hiu Lam,Sha Tin 7,Chung Chun Ho,Squashathon One,2024-10-05,Cornwall Street Squash Centre,4,0-3,Loss,Away
Chan Yan Lam,Squashathon One,Lee Man Yu,Sha Tin 7,2024-10-05,Cornwall Street Squash Centre,5,0-3,Loss,Home
Lee Man Yu,Sha Tin 7,Chan Yan Lam,Squashathon One,2024-10-05,Cornwall Street Squash Centre,5,3-0,Win,Away
Li Zoe,HKIS Div 15,Shah Anaisha Malay,United Services Recreation Club 4,2024-10-05,HK Squash Centre,1,3-0,Win,Home
Shah Anaisha Malay,United Services Recreation Club 4,Li Zoe,HKIS Div 15,2024-10-05,HK Squash Centre,1,0-3,Loss,Away
Chum Dylan Dzongsar,HKIS Div 15,Morris Brandon Quinn,United Services Recreation Club 4,2024-10-05,HK Squash Centre,2,0-3,Loss,Home
Morris Brandon Quinn,United Services Recreation Club 4,Chum Dylan Dzongsar,HKIS Div 15,2024-10-05,HK Squash Centre,2,3-0,Win,Away
Verma Kanay,HKIS Div 15,Mak Jaden,United Services Recreation Club 4,2024-10-05,HK Squash Centre,3,3-0,Win,Home
Mak Jaden,United Services Recreation Club 4,Verma Kanay,HKIS Div 15,2024-10-05,HK Squash Centre,3,0-3,Loss,Away
Agarwal Priyaan,Hong Kong Cricket Club 8,Wong Ho Tong,Physical Chess 5,2024-10-05,Hong Kong Cricket Club,1,0-3,Loss,Home
Wong Ho Tong,Physical Chess 5,Agarwal Priyaan,Hong Kong Cricket Club 8,2024-10-05,Hong Kong Cricket Club,1,3-0,Win,Away
Mishra Swanik,Hong Kong Cricket Club 8,Ho Lok Hei,Physical Chess 5,2024-10-05,Hong Kong Cricket Club,2,3-2,Win,Home
Ho Lok Hei,Physical Chess 5,Mishra Swanik,Hong Kong Cricket Club 8,2024-10-05,Hong Kong Cricket Club,2,2-3,Loss,Away
Heng Ashton,Hong Kong Cricket Club 8,Wan Yiu Hong,Physical Chess 5,2024-10-05,Hong Kong Cricket Club,3,3-0,Win,Home
Wan Yiu Hong,Physical Chess 5,Heng Ashton,Hong Kong Cricket Club 8,2024-10-05,Hong Kong Cricket Club,3,0-3,Loss,Away
Cohen Arlo,Hong Kong Cricket Club 8,Fung Tin Lok,Physical Chess 5,2024-10-05,Hong Kong Cricket Club,4,1-3,Loss,Home
Fung Tin Lok,Physical Chess 5,Cohen Arlo,Hong Kong Cricket Club 8,2024-10-05,Hong Kong Cricket Club,4,3-1,Win,Away
Ho William Mason,Hong Kong Cricket Club 8,Chan Yuen Hei,Physical Chess 5,2024-10-05,Hong Kong Cricket Club,5,0-3,Loss,Home
Chan Yuen Hei,Physical Chess 5,Ho William Mason,Hong Kong Cricket Club 8,2024-10-05,Hong Kong Cricket Club,5,3-0,Win,Away
