Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Raducki Stephen,Social Squash Team,Chow Hester Yuk Ting,United Services Recreation Club 2,2024-10-07,HK Squash Centre,1,0-3,Loss,Home
Chow Hester Yuk Ting,United Services Recreation Club 2,Raducki Stephen,Social Squash Team,2024-10-07,HK Squash Centre,1,3-0,Win,Away
Catherine Loic,Social Squash Team,Bidal Jay,United Services Recreation Club 2,2024-10-07,HK Squash Centre,2,3-0,Win,Home
Bidal Jay,United Services Recreation Club 2,Catherine Loic,Social Squash Team,2024-10-07,HK Squash Centre,2,0-3,Loss,Away
Wong Ching Yui Dominic,Social Squash Team,Mohammad Gull Ilyas,United Services Recreation Club 2,2024-10-07,HK Squash Centre,3,0-3,Loss,Home
Mohammad Gull Ilyas,United Services Recreation Club 2,Wong Ching Yui Dominic,Social Squash Team,2024-10-07,HK Squash Centre,3,3-0,Win,Away
Stagg Richard,Social Squash Team,Chow Ming Hei Quincy,United Services Recreation Club 2,2024-10-07,HK Squash Centre,4,0-3,Loss,Home
Chow Ming Hei Quincy,United Services Recreation Club 2,Stagg Richard,Social Squash Team,2024-10-07,HK Squash Centre,4,3-0,Win,Away
Kaushik Raghav,Social Squash Team,Freeman Neil,United Services Recreation Club 2,2024-10-07,HK Squash Centre,5,1-3,Loss,Home
Freeman Neil,United Services Recreation Club 2,Kaushik Raghav,Social Squash Team,2024-10-07,HK Squash Centre,5,3-1,Win,Away
Achouch Frank,Hong Kong Cricket Club 4,Lau Yan Kiu,Global Squash 1,2024-10-07,Hong Kong Cricket Club,1,3-1,Win,Home
Lau Yan Kiu,Global Squash 1,Achouch Frank,Hong Kong Cricket Club 4,2024-10-07,Hong Kong Cricket Club,1,1-3,Loss,Away
Chan Weldon,Hong Kong Cricket Club 4,Chan Ming Yan Calvin,Global Squash 1,2024-10-07,Hong Kong Cricket Club,2,2-3,Loss,Home
Chan Ming Yan Calvin,Global Squash 1,Chan Weldon,Hong Kong Cricket Club 4,2024-10-07,Hong Kong Cricket Club,2,3-2,Win,Away
Janes Gareth,Hong Kong Cricket Club 4,Kan Ho Yin Alex,Global Squash 1,2024-10-07,Hong Kong Cricket Club,3,3-2,Win,Home
Kan Ho Yin Alex,Global Squash 1,Janes Gareth,Hong Kong Cricket Club 4,2024-10-07,Hong Kong Cricket Club,3,2-3,Loss,Away
Sheethal Kumar Palash,Hong Kong Cricket Club 4,Lee Ho Ting,Global Squash 1,2024-10-07,Hong Kong Cricket Club,4,3-0,Win,Home
Lee Ho Ting,Global Squash 1,Sheethal Kumar Palash,Hong Kong Cricket Club 4,2024-10-07,Hong Kong Cricket Club,4,0-3,Loss,Away
Achouch Jules Simon,Hong Kong Cricket Club 4,Mak Chun Wai,Global Squash 1,2024-10-07,Hong Kong Cricket Club,5,3-1,Win,Home
Mak Chun Wai,Global Squash 1,Achouch Jules Simon,Hong Kong Cricket Club 4,2024-10-07,Hong Kong Cricket Club,5,1-3,Loss,Away
Tanner Julian,Hong Kong Football Club 6C,Chan Siu Kwan,Friend Club 3,2024-10-07,Hong Kong Football Club,1,3-1,Win,Home
Chan Siu Kwan,Friend Club 3,Tanner Julian,Hong Kong Football Club 6C,2024-10-07,Hong Kong Football Club,1,1-3,Loss,Away
Chiang Chi Shing Michael,Hong Kong Football Club 6C,Lee Roger Chi Lam,Friend Club 3,2024-10-07,Hong Kong Football Club,2,0-3,Loss,Home
Lee Roger Chi Lam,Friend Club 3,Chiang Chi Shing Michael,Hong Kong Football Club 6C,2024-10-07,Hong Kong Football Club,2,3-0,Win,Away
Katsande Danai,Hong Kong Football Club 6C,Sze James Wang Cho,Friend Club 3,2024-10-07,Hong Kong Football Club,3,2-3,Loss,Home
