Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Kerr Lewis Gordon,Hong Kong Football Club 19,25.71,180,7,7,0,19A,1.0
2,Tse Tin Po,The Zero Squash Club D19,24.92,324,13,13,0,19A,1.0
3,Chew Alexander,Hong Kong Football Club 19,24.5,147,6,5,1,19A,0.8333333333333334
4,Tsui Wing Fat,The Zero Squash Club D19,24.25,291,12,10,2,19A,0.8333333333333334
5,Tang Nga Man,United Services Recreation Club 4,24.2,363,15,13,2,19A,0.8666666666666667
6,Ko Hei Shun,United Services Recreation Club 4,22.38,291,13,12,1,19A,0.9230769230769231
7,Choi Yan So,i-Mask Advance Squash Club 15,21.27,234,11,8,3,19A,0.7272727272727273
8,Tulloch John Lucas,Hong Kong Football Club 19,20.75,249,12,9,3,19A,0.75
9,Hon Wai Lam,i-Mask Advance Squash Club 15,20.67,186,9,8,1,19A,0.8888888888888888
10,Ko Nathan,i-Mask Advance Squash Club 15,20.43,429,21,17,4,19A,0.8095238095238095
11,Fordham Henry,Hong Kong Football Club 19,20.25,324,16,12,4,19A,0.75
12,Chan Sui Ting,The Zero Squash Club D19,19.71,276,14,13,1,19A,0.9285714285714286
13,Wong Chak Sum Ocean,Smart Squash 6,19.36,213,11,8,3,19A,0.7272727272727273
14,Chung Kam Fai,The Zero Squash Club D19,19.0,228,12,9,3,19A,0.75
15,Leung Chun Ho,KYS 2,19.0,285,15,6,9,19A,0.4
16,Cheng Chong Kuen Elson,United Services Recreation Club 4,18.33,165,9,4,5,19A,0.4444444444444444
17,Hui Fu Wing Edwin,Smart Squash 6,18.0,126,7,6,1,19A,0.8571428571428571
18,Chu Ho Ching,i-Mask Advance Squash Club 15,17.81,285,16,14,2,19A,0.875
19,Feng Weitao,United Services Recreation Club 4,17.77,231,13,9,4,19A,0.6923076923076923
20,Li Tsz Chung,Smart Squash 6,17.4,348,20,8,12,19A,0.4
21,Li Lung Kit,The Zero Squash Club D19,16.2,81,5,3,2,19A,0.6
22,Yuen Tsz Long,United Services Recreation Club 4,15.75,252,16,12,4,19A,0.75
23,Chung Pui Lam,The Zero Squash Club D19,15.0,105,7,7,0,19A,1.0
24,Au Ka Wing,The Zero Squash Club D19,15.0,75,5,3,2,19A,0.6
25,Cheng August Huan-Chen,Spark 5,14.57,204,14,3,11,19A,0.21428571428571427
26,Ho Ho Fai Alfred,Spark 5,14.54,189,13,6,7,19A,0.46153846153846156
27,Chan Hong Ching,Smart Squash 6,14.45,159,11,8,3,19A,0.7272727272727273
28,Fung Leong Hoi,KYS 2,14.31,186,13,11,2,19A,0.8461538461538461
29,Matharu Ambi,Hong Kong Football Club 19,14.31,186,13,7,6,19A,0.5384615384615384
30,Ho Ka Wing,KYS 2,14.14,198,14,3,11,19A,0.21428571428571427
31,Cheng Yat Hin,Spark 5,13.88,111,8,1,7,19A,0.125
32,Lee Hei Man,The Zero Squash Club D19,13.8,138,10,7,3,19A,0.7
33,Cheng Lok Wan Justin,United Services Recreation Club 4,13.5,162,12,9,3,19A,0.75
34,Yeung Choi Wing,The Zero Squash Club D19,13.5,108,8,6,2,19A,0.75
35,Lam Yin Tung,i-Mask Advance Squash Club 15,12.88,219,17,13,4,19A,0.7647058823529411
36,Tsang Ting Hei,Smart Squash 6,12.86,180,14,5,9,19A,0.35714285714285715
37,Siu Ho Ying,KYS 2,12.71,216,17,8,9,19A,0.47058823529411764
38,Lee Chok Kan,Smart Squash 6,12.4,186,15,12,3,19A,0.8
39,Ho Ka Him,KYS 2,12.19,195,16,5,11,19A,0.3125
40,Tong Savant,United Services Recreation Club 4,12.0,96,8,5,3,19A,0.625
41,Shum Cheuk Hei Adrian,Diocesan,12.0,72,6,0,6,19A,0.0
42,Fung Tak Ching,Spark 5,11.75,141,12,5,7,19A,0.4166666666666667
43,Kirpalani Shaun,Hong Kong Football Club 19,11.73,129,11,6,5,19A,0.5454545454545454
44,Tang Lok Yin,Spark 5,11.73,129,11,2,9,19A,0.18181818181818182
45,Gooch Harry Charles,Hong Kong Football Club 19,11.67,105,9,5,4,19A,0.5555555555555556
46,Woo Jonathan Kin-Heng,Diocesan,11.31,147,13,0,13,19A,0.0
47,Lam Siu Wai,The Zero Squash Club D19,10.88,87,8,4,4,19A,0.5
48,Sheary Rachel,Hong Kong Football Club 19,10.33,93,9,5,4,19A,0.5555555555555556
49,Mak Kin To James,i-Mask Advance Squash Club 15,9.86,69,7,3,4,19A,0.42857142857142855
50,Pahilwani Himansh Vijay,Diocesan,9.82,108,11,0,11,19A,0.0
51,Zhang Nika,Spark 5,9.38,75,8,3,5,19A,0.375
52,Lee Leonardo,Hong Kong Football Club 19,9.0,99,11,3,8,19A,0.2727272727272727
53,Yam Wing Sum,United Services Recreation Club 4,9.0,45,5,2,3,19A,0.4
54,Tsang Ethan Conor,Diocesan,9.0,54,6,0,6,19A,0.0
55,Chan Ming Yan,Smart Squash 6,8.67,78,9,3,6,19A,0.3333333333333333
56,Chan Hei Yiu Hilary,KYS 2,8.0,120,15,5,10,19A,0.3333333333333333
57,Fung Long Yiu,Diocesan,7.8,39,5,2,3,19A,0.4
58,Chan Xavier,Smart Squash 6,7.75,93,12,3,9,19A,0.25
59,Chan Hiu Ying,The Zero Squash Club D19,6.86,48,7,2,5,19A,0.2857142857142857
60,Wong King Yi Christian Alastair,Diocesan,6.5,39,6,0,6,19A,0.0
61,Lai Chak Ting Nexus,Diocesan,5.57,39,7,1,6,19A,0.14285714285714285
62,Woo Nicholas Cheuk-Heng,Diocesan,4.85,63,13,0,13,19A,0.0
63,Chiu Damon,Diocesan,4.8,24,5,0,5,19A,0.0
64,Hui Lok Hin Adrian,KYS 2,4.09,45,11,3,8,19A,0.2727272727272727
65,Lee Si Hong Max,Diocesan,4.09,45,11,1,10,19A,0.09090909090909091
,Chim Tung Ni,Smart Squash 6,24.0,24,1,1,0,19A,1.0
,Zhou Tin Yui Richard,Diocesan,17.0,51,3,1,2,19A,0.3333333333333333
,Ng Tsz Kiu Odelia,The Zero Squash Club D19,10.5,42,4,2,2,19A,0.5
,Lam Elliott,Spark 5,7.5,15,2,1,1,19A,0.5
,Tang Ching Hei,United Services Recreation Club 4,3.75,15,4,1,3,19A,0.25
,Mak Tin Nok Ivana,Spark 5,3.0,9,3,0,3,19A,0.0
,Au Yen,Diocesan,2.0,6,3,0,3,19A,0.0
,Chiu Cheuk Fung,i-Mask Advance Squash Club 15,0.0,0,0,0,0,19A,
,Kerperlani Shila,Hong Kong Football Club 19,0.0,0,0,0,0,19A,
,Li Ho Ching,i-Mask Advance Squash Club 15,0.0,0,0,0,0,19A,
