Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lee Sze Yu,Hong Kong Cricket Club L2A,24.9,249,10,9,1,L2,0.9
2,Yung Anthea On Sang,Hong Kong Football Club L2A,24.0,120,5,4,1,L2,0.8
3,Tam Cho Nga Mariko,Hong Kong Football Club L2B,23.73,261,11,9,2,L2,0.8181818181818182
4,Chan Olivia,Hong Kong Football Club L2B,22.0,198,9,8,1,L2,0.8888888888888888
5,Leung Shin Nga,Hong Kong Football Club L2C,22.0,264,12,7,5,L2,0.5833333333333334
6,Ho Madison Lea,Hong Kong Football Club L2A,20.0,240,12,8,4,L2,0.6666666666666666
7,Huang Valerie Kaitlyn,Hong Kong Football Club L2A,19.8,198,10,7,3,L2,0.7
8,Toth Alexandra,Hong Kong Football Club L2B,19.5,156,8,6,2,L2,0.75
9,Yeung Yurisa,Hong Kong Football Club L2B,19.12,153,8,7,1,L2,0.875
10,Lau Ching Lam Angie,Hong Kong Cricket Club L2B,17.1,171,10,7,3,L2,0.7
11,Li Leanne Gi Ming,Hong Kong Cricket Club L2A,17.0,204,12,9,3,L2,0.75
12,Tse Chi Ting Anson,Hong Kong Cricket Club L2B,16.5,132,8,7,1,L2,0.875
13,Ho Tsz Ling Alyssa,Hong Kong Football Club L2B,16.0,144,9,5,4,L2,0.5555555555555556
14,Yip Melody Kwun Ting,Hong Kong Cricket Club L2A,16.0,192,12,4,8,L2,0.3333333333333333
15,Vong Cheryl Yat Ching,Hong Kong Football Club L2A,15.5,93,6,3,3,L2,0.5
16,Kwok Charmaine,Hong Kong Cricket Club L2B,15.0,120,8,3,5,L2,0.375
17,Wong Jessica Po Sze,Hong Kong Cricket Club L2B,14.62,234,16,3,13,L2,0.1875
18,Kumar Ruchika,Hong Kong Football Club L2C,13.88,111,8,1,7,L2,0.125
19,Chan Niki Sin Hok,Hong Kong Football Club L2B,13.5,135,10,7,3,L2,0.7
20,Lau Lily Wun Cheung,Hong Kong Cricket Club L2A,13.25,159,12,5,7,L2,0.4166666666666667
21,Ong Zhe Sim,Hong Kong Cricket Club L2B,12.86,90,7,4,3,L2,0.5714285714285714
22,Sackett Eleanor,Hong Kong Cricket Club L2A,12.67,114,9,5,4,L2,0.5555555555555556
23,Tse Wing Yan Reanna,Hong Kong Football Club L2C,12.64,177,14,5,9,L2,0.35714285714285715
24,Ward Bonval Cheryl,Hong Kong Football Club L2C,12.0,108,9,3,6,L2,0.3333333333333333
25,Cheung Nicol Ka Yan,Hong Kong Football Club L2A,11.18,123,11,5,6,L2,0.45454545454545453
26,Sung Gemma Wai Yin,Hong Kong Football Club L2B,11.0,66,6,3,3,L2,0.5
27,Long Tatum,Hong Kong Cricket Club L2B,9.46,123,13,2,11,L2,0.15384615384615385
28,Robinson Caeli,Hong Kong Football Club L2A,9.0,54,6,2,4,L2,0.3333333333333333
29,Teh Alina Hui Xin,Hong Kong Football Club L2A,7.12,57,8,1,7,L2,0.125
30,Sung Iris,Hong Kong Football Club L2C,6.0,54,9,2,7,L2,0.2222222222222222
31,Cross Emma,Hong Kong Football Club L2C,3.0,15,5,0,5,L2,0.0
,Bowler Angela Elizabeth,Hong Kong Cricket Club L2A,13.5,27,2,1,1,L2,0.5
,Duncombe Emma,Hong Kong Football Club L2C,13.0,39,3,1,2,L2,0.3333333333333333
,Wilcox Harriet,Hong Kong Football Club L2A,6.0,12,2,0,2,L2,0.0
,Geary Kate,Hong Kong Football Club L2C,6.0,24,4,0,4,L2,0.0
,Wong Javy Ki Ling,Hong Kong Football Club L2A,4.0,12,3,0,3,L2,0.0
,Wong Monique Man Heng,Hong Kong Football Club L2B,3.0,3,1,0,1,L2,0.0
,Millar Nicole,Hong Kong Football Club L2B,3.0,3,1,0,1,L2,0.0
,Cheng Anne,Hong Kong Football Club L2B,0.0,0,0,0,0,L2,
