Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Ho Hon Sum,YLJR 1,25.71,180,7,7,0,7,1.0
2,Cheung Cheuk Hei,Friend Club 3,25.5,408,16,16,0,7,1.0
3,Lai Long Ching,Fung King Tough,25.42,483,19,18,1,7,0.9473684210526315
4,Ip Sheung Sau,Friend Club 3,22.29,156,7,5,2,7,0.7142857142857143
5,Cheng Pik Ching,Fung King Tough,22.2,333,15,14,1,7,0.9333333333333333
6,Lo Hiu Lam,Neptune,22.06,375,17,12,5,7,0.7058823529411765
7,Cheng Justin Hong-Chen,Spark 2,21.86,153,7,6,1,7,0.8571428571428571
8,Lam Allen Kar Fai,Hong Kong Football Club 7,21.55,237,11,7,4,7,0.6363636363636364
9,Law Tom Kwok Keung,Twister 1,21.29,447,21,14,7,7,0.6666666666666666
10,Chow Hester Yuk Ting,i-Mask Advance Squash Club 4,20.45,225,11,6,5,7,0.5454545454545454
11,Leung Ka Huen,Fung King Tough,20.29,345,17,15,2,7,0.8823529411764706
12,Poon Ho Kar James,United Services Recreation Club 2,20.25,405,20,15,5,7,0.75
13,Mohammad Gull Ilyas,United Services Recreation Club 2,20.18,222,11,7,4,7,0.6363636363636364
14,Lee Tin Hang,i-Mask Advance Squash Club 4,19.57,411,21,20,1,7,0.9523809523809523
15,Fung Stephen Tsz Pan,Twister 1,19.38,252,13,10,3,7,0.7692307692307693
16,Wong Hin Chor,United Services Recreation Club 2,19.26,366,19,17,2,7,0.8947368421052632
17,Hui Johny Kwok Tung,The Zero Squash Club D7,19.25,231,12,9,3,7,0.75
18,Mak Yi Yan,Spark 2,19.06,324,17,6,11,7,0.35294117647058826
19,Tse Percy Cheung Ka,i-Mask Advance Squash Club 4,18.75,225,12,8,4,7,0.6666666666666666
20,Ng Tsz Chun,The Zero Squash Club D7,18.56,297,16,7,9,7,0.4375
21,Choi Ho Laam,i-Mask Advance Squash Club 4,18.43,129,7,4,3,7,0.5714285714285714
22,Mountford Graham,Hong Kong Football Club 7,18.0,288,16,8,8,7,0.5
23,Berriman Alexander David,Hong Kong Football Club 7,18.0,180,10,6,4,7,0.6
24,Zhang Jia Yang Navia,Spark 2,17.75,213,12,9,3,7,0.75
25,Liu Edmund Chi Fai,Twister 1,17.5,210,12,8,4,7,0.6666666666666666
