Order,Player,HKS No.,Ranking,Points,Team
1,Leung Chun Ho,32181,7,20.44,Happy Squash 2
2,Lam Yin Tung,32973,35,14.36,Happy Squash 2
3,Chan Anson Chi Him,32158,29,15.38,Happy Squash 2
4,Law Ka To,32466,0,15.0,Happy Squash 2
5,Law Hei Yau,32467,61,9.0,Happy Squash 2
6,Li Clarissa,31901,0,11.0,Happy Squash 2
7,Cheung Tin Yui,33657,52,10.0,Happy Squash 2
1,Amjad Zain,33722,4,21.64,Hong Kong Football Club 5A
2,Wong Ho Kiu,33161,5,21.38,Hong Kong Football Club 5A
3,Cheung Chi Yan,33749,17,17.54,Hong Kong Football Club 5A
4,Shum Peter,28254,13,18.25,Hong Kong Football Club 5A
5,Ng Ho Ching,33304,18,17.25,Hong Kong Football Club 5A
6,Wei Stephen J.,33719,58,9.5,Hong Kong Football Club 5A
7,Lam See Chun Clarence,32761,0,4.5,Hong Kong Football Club 5A
8,Yeung Yurisa,29542,0,16.5,Hong Kong Football Club 5A
1,Bai Ethan Hao Wen,33572,3,22.09,Hong Kong Football Club 5B
2,Li Oliver,33205,47,10.88,Hong Kong Football Club 5B
3,Cassidy Makaela Lin,33732,44,12.33,Hong Kong Football Club 5B
4,Tang Ching Sum,33280,15,18.0,Hong Kong Football Club 5B
5,Chiu Hau Ching,33483,32,14.5,Hong Kong Football Club 5B
6,Au Pak Lun,33259,69,7.0,Hong Kong Football Club 5B
7,Au Pak Ki,33260,64,8.57,Hong Kong Football Club 5B
1,Cheung Chun,29329,34,14.4,Hong Kong Racketlon Association 1
2,Lee Hei Nam,29293,23,16.5,Hong Kong Racketlon Association 1
3,Leung Kwan Ching,26242,15,18.0,Hong Kong Racketlon Association 1
4,Lai Alvin Ka Kit,28209,27,15.75,Hong Kong Racketlon Association 1
5,Choi Ho Laam,30063,33,14.4,Hong Kong Racketlon Association 1
6,Kwong Sarah Wing Yan,29759,42,13.09,Hong Kong Racketlon Association 1
7,Lam Yan Kiu,33643,37,13.5,Hong Kong Racketlon Association 1
8,Wong Yuen Kiu,31681,65,7.8,Hong Kong Racketlon Association 1
9,Cheng Steven Wai Kit,29784,60,9.0,Hong Kong Racketlon Association 1
1,Lee Ka Fai Peterson,29316,43,12.67,i-Mask Advance Squash Club 1
2,Leung Chi Kai,20187,0,22.5,i-Mask Advance Squash Club 1
3,Lo Sing Chi,28563,45,12.0,i-Mask Advance Squash Club 1
4,Chan Martin Lok Yin,28488,0,12.75,i-Mask Advance Squash Club 1
5,Tse Percy Cheung Ka,25028,0,6.0,i-Mask Advance Squash Club 1
6,Chow Tat Keung,20356,55,9.75,i-Mask Advance Squash Club 1
7,Fok Chin Ting Wicko,30838,0,6.75,i-Mask Advance Squash Club 1
8,Ho Miu Sze,29207,70,6.43,i-Mask Advance Squash Club 1
9,Wong Ching Nam,29907,0,18.0,i-Mask Advance Squash Club 1
10,Lui Ka Him Michael,30691,68,7.2,i-Mask Advance Squash Club 1
11,Ho Wai Kit Simon,23060,74,5.0,i-Mask Advance Squash Club 1
1,Chung King Lam,31455,12,19.36,Physical Chess 1
2,Tam Thomas Siu Ying,29928,22,16.71,Physical Chess 1
3,Li James King Hei,27539,6,21.0,Physical Chess 1
4,Cheuk Chun Hei,31201,26,15.86,Physical Chess 1
5,Castano Vargas Santiago,34949,0,16.0,Physical Chess 1
6,Yip Ho Cheong,30630,24,16.36,Physical Chess 1
7,Ching Ho Nam Bruce,30300,25,16.2,Physical Chess 1
8,Lai Thomas Chun Sang,28207,57,9.6,Physical Chess 1
9,Wong Tsz Him,28210,59,9.43,Physical Chess 1
10,Chan Siu Ting,29747,0,21.0,Physical Chess 1
11,Tse Long Hin,31630,28,15.43,Physical Chess 1
12,Wong Chung Ching Karen,29078,61,9.0,Physical Chess 1
1,Salahuddin,33374,9,20.18,Squashathon
2,Ng Tsz Chun,31310,21,16.8,Squashathon
3,Tang Hoo Lang,31737,36,14.0,Squashathon
4,Leung Sum Nam,30343,38,13.5,Squashathon
5,Lau Justin Kai Tung,29005,46,11.5,Squashathon
6,Tam Ji Jun,30009,54,9.75,Squashathon
7,Fung Thomas Ho On,25980,51,10.12,Squashathon
8,Leung Sum Yi,31709,49,10.5,Squashathon
9,Tam Raymond Kin Wai,28747,73,5.14,Squashathon
10,Tang Kam Keung,29980,71,6.0,Squashathon
1,Yeung Kai San,32232,8,20.36,The Squash Club 1
2,Fung King To,31654,20,16.85,The Squash Club 1
3,Wong Chun Fai,30582,41,13.15,The Squash Club 1
4,Chiu Rebecca Wing Yin,19611,19,17.0,The Squash Club 1
5,Chan Ka Long Leo,31679,53,9.82,The Squash Club 1
6,Chan Chun Kit,29089,0,9.0,The Squash Club 1
7,Xin Shangxuan,34904,40,13.2,The Squash Club 1
8,Yu Wai To,17506,0,1.0,The Squash Club 1
9,Li Shun Yiu,27277,67,7.29,The Squash Club 1
10,Kan Ken Chun Kit,23916,56,9.6,The Squash Club 1
11,Lui Jason Chun Shing,24887,0,12.0,The Squash Club 1
1,Chan Terence Yiu Ki,26462,11,19.41,Uncle
2,Gray Jonathan,32271,14,18.23,Uncle
3,Fung Stephen Tsz Pan,27094,30,15.35,Uncle
4,Law Tom Kwok Keung,26368,48,10.5,Uncle
5,Fung Eric Kit Wing,13834,75,3.25,Uncle
6,Leung Ka Chun,31760,72,5.67,Uncle
1,Kwok Lai Yin,28693,1,25.0,X-Alpha 2
2,Ng Yat Long,30044,2,24.75,X-Alpha 2
3,Chui King Yin,30019,10,19.6,X-Alpha 2
4,Yu Wang Chi,30229,31,14.7,X-Alpha 2
5,Lai Ming Chak Marco,29769,63,8.7,X-Alpha 2
6,Hung Tak Ching,33244,39,13.36,X-Alpha 2
7,Li Yuen Yau,31323,0,21.0,X-Alpha 2
