Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Chan Cheuk Yan,JESSICA L4,27.0,162,6,6,0,L4,1.0
2,Morton Tess,Hong Kong Football Club JSA,25.0,150,6,6,0,L4,1.0
3,Kwong Wai Nga DoDo,JESSICA L4,24.0,192,8,7,1,L4,0.875
4,Leung Lilian Wai Shan,Hong Kong Cricket Club L4,23.62,189,8,7,1,L4,0.875
5,Tang Ching On,Hong Kong Cricket Club L4,23.0,138,6,5,1,L4,0.8333333333333334
6,Li Zoe,Hong Kong Cricket Club L4,22.71,159,7,7,0,L4,1.0
7,Chiu Hau Yi,Hong Kong Football Club JSA,21.6,108,5,3,2,L4,0.6
8,Kwok To Yan,JESSICA L4,20.4,102,5,5,0,L4,1.0
9,Ng Jessica Yuk Mui,JESSICA L4,19.88,159,8,6,2,L4,0.75
10,Jue Lauren Kai Xin,Hong Kong Football Club JSA,19.8,99,5,5,0,L4,1.0
11,Cheng Hiu Tung,Hong Kong Cricket Club L4,19.5,117,6,5,1,L4,0.8333333333333334
12,Pun Zhe Xin Keira,JESSICA L4,19.2,96,5,4,1,L4,0.8
13,Le Angelina Elizabeth,Hong Kong Football Club JSA,18.86,132,7,4,3,L4,0.5714285714285714
14,Wong Shuk Ting Ruby,Hong Kong Football Club L4,18.3,183,10,5,5,L4,0.5
15,Lam Natalia Yu Yin,Hong Kong Football Club JSA,18.0,90,5,4,1,L4,0.8
16,Ho Chin Pik,JESSICA Smashin' Mochi,16.5,198,12,4,8,L4,0.3333333333333333
17,Tsang Tze Nam,i-Mask Advance Squash Club L4,16.5,99,6,2,4,L4,0.3333333333333333
18,Lum Suet Man Belinda,Electrify Squash Ladies,15.5,93,6,3,3,L4,0.5
19,Kwong Yee Ki,Electrify Squash Ladies,15.38,123,8,2,6,L4,0.25
20,Morton Mavis,Hong Kong Football Club L4,15.3,153,10,4,6,L4,0.4
21,Guttendorf Zoe,JESSICA Smashin' Mochi,15.0,75,5,2,3,L4,0.4
22,Chan Siu Yuen,JESSICA Smashin' Mochi,15.0,75,5,1,4,L4,0.2
23,Pun Zhe Qiao Kimi,JESSICA Smashin' Mochi,12.5,75,6,2,4,L4,0.3333333333333333
24,Fung Charmanie Kai-Qi,Hong Kong Football Club L4,12.43,87,7,3,4,L4,0.42857142857142855
25,Li Yuxing,i-Mask Advance Squash Club L4,11.4,57,5,1,4,L4,0.2
26,Ho Ka Wing,Electrify Squash Ladies,11.14,78,7,2,5,L4,0.2857142857142857
27,Yeung Abby,Electrify Squash Ladies,11.0,66,6,1,5,L4,0.16666666666666666
28,Lin Hei Chi Amber,i-Mask Advance Squash Club L4,9.75,78,8,1,7,L4,0.125
29,Verma Tara,Hong Kong Cricket Club L4,9.5,57,6,1,5,L4,0.16666666666666666
,Yang Sihan,Hong Kong Football Club JSA,27.0,27,1,1,0,L4,1.0
,Hung Wai Tung,Hong Kong Football Club JSA,25.5,102,4,4,0,L4,1.0
,Liu Yang,Hong Kong Cricket Club L4,25.5,102,4,4,0,L4,1.0
,Lee Ka Yi,JESSICA L4,21.0,84,4,4,0,L4,1.0
,Fong Chui Ping,Hong Kong Football Club L4,21.0,84,4,4,0,L4,1.0
,Wang Xiao Yi,JESSICA L4,21.0,63,3,3,0,L4,1.0
,Chung Wing Yin,Electrify Squash Ladies,21.0,42,2,1,1,L4,0.5
,Cheung Hoi Suen,JESSICA Smashin' Mochi,16.0,48,3,1,2,L4,0.3333333333333333
,Lin Zixuan Emma,Hong Kong Football Club JSA,15.75,63,4,2,2,L4,0.5
,Tam Ka Yu,i-Mask Advance Squash Club L4,15.0,60,4,1,3,L4,0.25
,Chau Lydia Wing Guy,Electrify Squash Ladies,15.0,15,1,0,1,L4,0.0
