Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Lee Nok Tin,JSA 1,25.38,330,13,13,0,13C,1.0
2,Chow Pui Sing,Bravo D13,24.6,369,15,14,1,13C,0.9333333333333333
3,Bei Chi Ting,JSA 1,23.5,141,6,5,1,13C,0.8333333333333334
4,Ho Chun Yin,Smart Squash 2,22.09,243,11,10,1,13C,0.9090909090909091
5,Tsoi Cheuk Hin Kieran,Vitality Squash 2,21.75,174,8,6,2,13C,0.75
6,Yau Lucas Haoxiang,Vitality Squash 2,21.5,129,6,4,2,13C,0.6666666666666666
7,Lau Sai Kit Ethan,i-Mask Advance Squash Club 7,21.0,315,15,9,6,13C,0.6
8,Lee Chun Yuen Aiden,NEXUS 3,20.5,123,6,4,2,13C,0.6666666666666666
9,Wong Darren,JSA 1,20.33,183,9,8,1,13C,0.8888888888888888
10,Chen Alexander Kelin,i-Mask Advance Squash Club 6,20.14,282,14,8,6,13C,0.5714285714285714
11,Chen Yat Kuen,NEXUS 3,20.14,141,7,7,0,13C,1.0
12,Li Siu Ting,Smart Squash 2,20.14,141,7,6,1,13C,0.8571428571428571
13,Chum Dylan Dzongsar,HKIS Div 13,20.14,141,7,4,3,13C,0.5714285714285714
14,Luk Argen,Vitality Squash 2,20.0,240,12,8,4,13C,0.6666666666666666
15,Ho Chun Lok,Smart Squash 2,19.75,237,12,6,6,13C,0.5
16,Chum Daphne Gautam,HKIS Div 13,19.12,153,8,7,1,13C,0.875
17,Yu Bella,i-Mask Advance Squash Club 6,19.09,210,11,10,1,13C,0.9090909090909091
18,Tsang Chi Him,JSA 1,18.69,243,13,11,2,13C,0.8461538461538461
19,Pong Pak Him Matthias,HKIS Div 13,18.3,183,10,5,5,13C,0.5
20,Wong Wun Yin,NEXUS 3,17.5,105,6,3,3,13C,0.5
21,Au Pak Yin,i-Mask Advance Squash Club 6,16.88,270,16,9,7,13C,0.5625
22,Yeung Hei Lo Keiko,Smart Squash 3,16.5,165,10,6,4,13C,0.6
23,To Chun Yuen,Bravo D13,16.5,165,10,5,5,13C,0.5
24,Chen Zihao Jayden,i-Mask Advance Squash Club 6,16.5,99,6,3,3,13C,0.5
25,Zhang Fei,Bravo D13,16.2,162,10,6,4,13C,0.6
26,Sun Luke Tang,i-Mask Advance Squash Club 6,15.5,93,6,1,5,13C,0.16666666666666666
27,Chu Nathan Yian Zhe,i-Mask Advance Squash Club 6,14.75,177,12,11,1,13C,0.9166666666666666
28,Lam Tsz Wang,i-Mask Advance Squash Club 7,14.6,219,15,5,10,13C,0.3333333333333333
29,Zhang Ting Xuan,HKIS Div 13,14.57,102,7,5,2,13C,0.7142857142857143
29,Wong Tsz Long,NEXUS 3,14.57,102,7,5,2,13C,0.7142857142857143
31,Han William Jialun,JSA 1,14.5,87,6,4,2,13C,0.6666666666666666
32,Poon Yik Fan,i-Mask Advance Squash Club 7,14.45,159,11,7,4,13C,0.6363636363636364
33,Hon Wai Lam,i-Mask Advance Squash Club 7,14.33,129,9,4,5,13C,0.4444444444444444
34,Lin Hei Chi Amber,i-Mask Advance Squash Club 6,14.25,114,8,6,2,13C,0.75
35,Lam Kwong Hei,Smart Squash 3,14.25,114,8,1,7,13C,0.125
36,Fok Yiu Wan,JSA 1,14.0,84,6,4,2,13C,0.6666666666666666
37,Kam Zeon Hei,Smart Squash 2,14.0,84,6,3,3,13C,0.5
38,Lau Sai Chak Elson,i-Mask Advance Squash Club 7,13.59,231,17,14,3,13C,0.8235294117647058
39,Ko Jinhyo,HKIS Div 13,13.5,81,6,3,3,13C,0.5
40,Sun Jacob Jia-Wei,Vitality Squash 2,13.33,120,9,4,5,13C,0.4444444444444444
41,Yuen Tsz Hin,Smart Squash 3,13.29,93,7,4,3,13C,0.5714285714285714
41,Lai Chak Hin,Smart Squash 2,13.29,93,7,4,3,13C,0.5714285714285714
41,Cheng King Leung,Vitality Squash 2,13.29,93,7,4,3,13C,0.5714285714285714
44,Wang Tristan Xiao Feng,HKIS Div 13,13.29,93,7,2,5,13C,0.2857142857142857
45,Lin Jia Li,Bravo D13,13.0,156,12,6,6,13C,0.5
46,Kwong Tsz Hang,Smart Squash 3,12.86,90,7,3,4,13C,0.42857142857142855
47,Lam Tsz Ching,Bravo D13,12.6,126,10,8,2,13C,0.8
48,Tsang Tze Nam,i-Mask Advance Squash Club 7,12.43,87,7,4,3,13C,0.5714285714285714
49,Guo Wan Ling,Bravo D13,12.0,120,10,6,4,13C,0.6
50,Chiu Ho Yin,Smart Squash 3,12.0,60,5,4,1,13C,0.8
51,Chan Cedric,Smart Squash 3,12.0,108,9,1,8,13C,0.1111111111111111
52,Yeung Ka Hei Kason,Smart Squash 3,11.25,90,8,5,3,13C,0.625
53,Tam Ki Fung,Smart Squash 3,11.0,99,9,3,6,13C,0.3333333333333333
54,Cheng Chung Yan,Smart Squash 2,11.0,66,6,2,4,13C,0.3333333333333333
55,Yoo Soo Min,Vitality Squash 2,10.91,120,11,5,6,13C,0.45454545454545453
56,Wu Mark Zi Yang,Smart Squash 2,10.2,51,5,3,2,13C,0.6
56,Tan Tianle,i-Mask Advance Squash Club 6,10.2,51,5,3,2,13C,0.6
58,Liu Cheuk Wang,Smart Squash 2,9.6,48,5,1,4,13C,0.2
59,To Lut Ting,JSA 1,9.0,99,11,5,6,13C,0.45454545454545453
60,Ng Ho Fung Arthur,i-Mask Advance Squash Club 7,9.0,72,8,2,6,13C,0.25
61,Lin Elizabeth,HKIS Div 13,8.57,120,14,5,9,13C,0.35714285714285715
62,Kam Wo Wan,Smart Squash 2,8.4,42,5,2,3,13C,0.4
63,Li Hiu Ching,Smart Squash 2,7.5,45,6,3,3,13C,0.5
,Yip Griffin Hongsun,NEXUS 3,27.0,81,3,3,0,13C,1.0
,Chen Mickey Youlin,Vitality Squash 2,27.0,27,1,1,0,13C,1.0
,Li Zoe,HKIS Div 13,24.0,72,3,3,0,13C,1.0
,Lai Ming Wai Anna,NEXUS 3,24.0,24,1,1,0,13C,1.0
,Xie Yu Hin,NEXUS 3,21.0,21,1,1,0,13C,1.0
,Chiu Tsz Yu,JSA 1,19.5,39,2,2,0,13C,1.0
,Yuen Tsz Tang,NEXUS 3,19.5,39,2,1,1,13C,0.5
,Huang Yian,HKIS Div 13,18.0,18,1,1,0,13C,1.0
,Jain Ankur,Vitality Squash 2,18.0,18,1,1,0,13C,1.0
