Player Name,HKS No.,Team,Opponent Name,Opponent HKS No.,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Lim Marcus,34239.0,Hong Kong Football Club 7A,Wong Chak Sum Ocean,33018.0,X-Alpha 3,12/02/2025,Hong Kong Football Club,1,3-0,Win,Home
Wong Chak Sum Ocean,33018.0,X-Alpha 3,Lim Marcus,34239.0,Hong Kong Football Club 7A,12/02/2025,Hong Kong Football Club,1,0-3,Loss,Away
Porter Darrell Lee,34504.0,Hong Kong Football Club 7A,Yau Yeung,33032.0,X-Alpha 3,12/02/2025,Hong Kong Football Club,2,3-1,Win,Home
Yau Yeung,33032.0,X-Alpha 3,Porter Darrell Lee,34504.0,Hong Kong Football Club 7A,12/02/2025,Hong Kong Football Club,2,1-3,Loss,Away
Padgaonkar Ashwin,30116.0,Hong Kong Football Club 7A,Chan Yan Yu,33270.0,X-Alpha 3,12/02/2025,Hong Kong Football Club,3,0-3,Loss,Home
Chan Yan Yu,33270.0,X-Alpha 3,Padgaonkar Ashwin,30116.0,Hong Kong Football Club 7A,12/02/2025,Hong Kong Football Club,3,3-0,Win,Away
Ford Anthony,34469.0,Hong Kong Football Club 7A,Chow Yuen Ching,33782.0,X-Alpha 3,12/02/2025,Hong Kong Football Club,4,1-3,Loss,Home
Chow Yuen Ching,33782.0,X-Alpha 3,Ford Anthony,34469.0,Hong Kong Football Club 7A,12/02/2025,Hong Kong Football Club,4,3-1,Win,Away
Chan Niki Sin Hok,30432.0,Hong Kong Football Club 7A,Chan Yan Chau,33492.0,X-Alpha 3,12/02/2025,Hong Kong Football Club,5,3-0,Win,Home
Chan Yan Chau,33492.0,X-Alpha 3,Chan Niki Sin Hok,30432.0,Hong Kong Football Club 7A,12/02/2025,Hong Kong Football Club,5,0-3,Loss,Away
Wong Hui Sing,33142.0,The Best Group 1,Unknown,,Vitality Squash 1,12/02/2025,Cornwall Street Squash Centre,1,CR,Win,Home
Unknown,,Vitality Squash 1,Wong Hui Sing,33142.0,The Best Group 1,12/02/2025,Cornwall Street Squash Centre,1,CR,Loss,Away
Au Alex Ka Man,24839.0,The Best Group 1,Unknown,,Vitality Squash 1,12/02/2025,Cornwall Street Squash Centre,2,CR,Win,Home
Unknown,,Vitality Squash 1,Au Alex Ka Man,24839.0,The Best Group 1,12/02/2025,Cornwall Street Squash Centre,2,CR,Loss,Away
Lam Ka Lok,31678.0,The Best Group 1,Unknown,,Vitality Squash 1,12/02/2025,Cornwall Street Squash Centre,3,CR,Win,Home
Unknown,,Vitality Squash 1,Lam Ka Lok,31678.0,The Best Group 1,12/02/2025,Cornwall Street Squash Centre,3,CR,Loss,Away
Wong Kin Tung,28926.0,The Best Group 1,Unknown,,Vitality Squash 1,12/02/2025,Cornwall Street Squash Centre,4,CR,Win,Home
Unknown,,Vitality Squash 1,Wong Kin Tung,28926.0,The Best Group 1,12/02/2025,Cornwall Street Squash Centre,4,CR,Loss,Away
Wong Rames Wang Lung,24280.0,The Best Group 1,Unknown,,Vitality Squash 1,12/02/2025,Cornwall Street Squash Centre,5,CR,Win,Home
Unknown,,Vitality Squash 1,Wong Rames Wang Lung,24280.0,The Best Group 1,12/02/2025,Cornwall Street Squash Centre,5,CR,Loss,Away
Tai Jacky Tsz Ki,29380.0,Kinetic 1,Lee Chun Hin,29389.0,UST,12/02/2025,Cornwall Street Squash Centre,1,3-0,Win,Home
Lee Chun Hin,29389.0,UST,Tai Jacky Tsz Ki,29380.0,Kinetic 1,12/02/2025,Cornwall Street Squash Centre,1,0-3,Loss,Away
Lin Charles Lan Kay,29670.0,Kinetic 1,Kwong Martin Cheuk Hin,30207.0,UST,12/02/2025,Cornwall Street Squash Centre,2,3-0,Win,Home
Kwong Martin Cheuk Hin,30207.0,UST,Lin Charles Lan Kay,29670.0,Kinetic 1,12/02/2025,Cornwall Street Squash Centre,2,0-3,Loss,Away
Lau Lily Wun Cheung,27290.0,Kinetic 1,Tse Bun Luen,28467.0,UST,12/02/2025,Cornwall Street Squash Centre,3,3-1,Win,Home
Tse Bun Luen,28467.0,UST,Lau Lily Wun Cheung,27290.0,Kinetic 1,12/02/2025,Cornwall Street Squash Centre,3,1-3,Loss,Away
Chan King Hei,33822.0,Kinetic 1,Chan Wan Fei,30098.0,UST,12/02/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Chan Wan Fei,30098.0,UST,Chan King Hei,33822.0,Kinetic 1,12/02/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Ma Andy  Man Cheung,21693.0,Kinetic 1,Hung Tsz Hang,30648.0,UST,12/02/2025,Cornwall Street Squash Centre,5,0-3,Loss,Home
Hung Tsz Hang,30648.0,UST,Ma Andy  Man Cheung,21693.0,Kinetic 1,12/02/2025,Cornwall Street Squash Centre,5,3-0,Win,Away
