Player Name,Team,Opponent Name,Opponent Team,Match Date,Venue,Rubber Number,Score,Result,Home/Away
Pun Zhe Qiao Kimi,Fusion Squash Club 3,Cheung Chak Hang,Electrify Squash Div 15,01/03/2025,HK Squash Centre,1,0-3,Loss,Home
Cheung Chak Hang,Electrify Squash Div 15,Pun Zhe Qiao Kimi,Fusion Squash Club 3,01/03/2025,HK Squash Centre,1,3-0,Win,Away
Chiu Yuet Yi,Fusion Squash Club 3,Choi Chin Lok,Electrify Squash Div 15,01/03/2025,HK Squash Centre,2,0-3,Loss,Home
Choi Chin Lok,Electrify Squash Div 15,Chiu Yuet Yi,Fusion Squash Club 3,01/03/2025,HK Squash Centre,2,3-0,Win,Away
Wang Alden,Fusion Squash Club 3,Kwong Alexander,Electrify Squash Div 15,01/03/2025,HK Squash Centre,3,0-3,Loss,Home
Kwong Alexander,Electrify Squash Div 15,Wang Alden,Fusion Squash Club 3,01/03/2025,HK Squash Centre,3,3-0,Win,Away
Tam Shaun,Fusion Squash Club 3,Ho Ka Wing,Electrify Squash Div 15,01/03/2025,HK Squash Centre,4,0-3,Loss,Home
Ho Ka Wing,Electrify Squash Div 15,Tam Shaun,Fusion Squash Club 3,01/03/2025,HK Squash Centre,4,3-0,Win,Away
Verma Tara,Fusion Squash Club 3,Unknown,Electrify Squash Div 15,01/03/2025,HK Squash Centre,5,1-3,Loss,Home
Unknown,Electrify Squash Div 15,Verma Tara,Fusion Squash Club 3,01/03/2025,HK Squash Centre,5,3-1,Win,Away
Hung Pak Hin,RELAY 2,Unknown,Serve - Ivors,01/03/2025,Sir Denys Roberts Squash Court,1,CR,Win,Home
Unknown,Serve - Ivors,Hung Pak Hin,RELAY 2,01/03/2025,Sir Denys Roberts Squash Court,1,CR,Loss,Away
Hui Chi Lok,RELAY 2,Unknown,Serve - Ivors,01/03/2025,Sir Denys Roberts Squash Court,2,CR,Win,Home
Unknown,Serve - Ivors,Hui Chi Lok,RELAY 2,01/03/2025,Sir Denys Roberts Squash Court,2,CR,Loss,Away
Chu Tsz Pik,RELAY 2,Unknown,Serve - Ivors,01/03/2025,Sir Denys Roberts Squash Court,3,CR,Win,Home
Unknown,Serve - Ivors,Chu Tsz Pik,RELAY 2,01/03/2025,Sir Denys Roberts Squash Court,3,CR,Loss,Away
Tse Ching Lam,RELAY 2,Unknown,Serve - Ivors,01/03/2025,Sir Denys Roberts Squash Court,4,CR,Win,Home
Unknown,Serve - Ivors,Tse Ching Lam,RELAY 2,01/03/2025,Sir Denys Roberts Squash Court,4,CR,Loss,Away
Wong Wing Sum,RELAY 2,Unknown,Serve - Ivors,01/03/2025,Sir Denys Roberts Squash Court,5,CR,Win,Home
Unknown,Serve - Ivors,Wong Wing Sum,RELAY 2,01/03/2025,Sir Denys Roberts Squash Court,5,CR,Loss,Away
Lau Sai Kit Ethan,i-Mask Advance Squash Club 6,Chan Lut Yin Marcus,Squash-On,01/03/2025,Cornwall Street Squash Centre,1,0-3,Loss,Home
Chan Lut Yin Marcus,Squash-On,Lau Sai Kit Ethan,i-Mask Advance Squash Club 6,01/03/2025,Cornwall Street Squash Centre,1,3-0,Win,Away
Chen Zihao Jayden,i-Mask Advance Squash Club 6,Lau Hayden,Squash-On,01/03/2025,Cornwall Street Squash Centre,2,0-3,Loss,Home
Lau Hayden,Squash-On,Chen Zihao Jayden,i-Mask Advance Squash Club 6,01/03/2025,Cornwall Street Squash Centre,2,3-0,Win,Away
Au Pak Yin,i-Mask Advance Squash Club 6,Chan Lap Pun Silas,Squash-On,01/03/2025,Cornwall Street Squash Centre,3,0-3,Loss,Home
Chan Lap Pun Silas,Squash-On,Au Pak Yin,i-Mask Advance Squash Club 6,01/03/2025,Cornwall Street Squash Centre,3,3-0,Win,Away
Lam Tsz Wang,i-Mask Advance Squash Club 6,Huang Xin Min,Squash-On,01/03/2025,Cornwall Street Squash Centre,4,0-3,Loss,Home
Huang Xin Min,Squash-On,Lam Tsz Wang,i-Mask Advance Squash Club 6,01/03/2025,Cornwall Street Squash Centre,4,3-0,Win,Away
Lam Tsz Ching,i-Mask Advance Squash Club 6,Fan Ethan Zheming,Squash-On,01/03/2025,Cornwall Street Squash Centre,5,0-3,Loss,Home
Fan Ethan Zheming,Squash-On,Lam Tsz Ching,i-Mask Advance Squash Club 6,01/03/2025,Cornwall Street Squash Centre,5,3-0,Win,Away
