Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tai Jacky Tsz Ki,Kinetic 1,25.71,180,7,7,0,7A,1.0
2,Wong Chi Hang Frankie,UST,24.0,264,11,10,1,7A,0.9090909090909091
3,Feng Weitao,X-Alpha 3,22.8,114,5,4,1,7A,0.8
4,Lin Charles Lan Kay,Kinetic 1,21.75,174,8,5,3,7A,0.625
5,Yau Yeung,X-Alpha 3,21.21,297,14,11,3,7A,0.7857142857142857
6,Toernell Henrik,Vitality Squash 1,20.14,141,7,5,2,7A,0.7142857142857143
7,Wong Chak Sum Ocean,X-Alpha 3,19.67,177,9,6,3,7A,0.6666666666666666
8,Lim Marcus,Hong Kong Football Club 7A,19.62,255,13,6,7,7A,0.46153846153846156
9,Olsen Sven,Hong Kong Cricket Club 5,19.5,117,6,5,1,7A,0.8333333333333334
10,Au Alex Ka Man,The Best Group 1,19.41,330,17,9,8,7A,0.5294117647058824
11,Chan Chi Ming Keith,Hong Kong Cricket Club 5,19.12,153,8,6,2,7A,0.75
12,Kwok Chi Hang,UST,19.12,153,8,5,3,7A,0.625
13,Wong Hui Sing,The Best Group 1,19.0,228,12,8,4,7A,0.6666666666666666
14,Shi Le,Hong Kong Cricket Club 5,18.33,165,9,8,1,7A,0.8888888888888888
15,Porter Darrell Lee,Hong Kong Football Club 7A,17.57,246,14,10,4,7A,0.7142857142857143
16,Chan Yan Yu,X-Alpha 3,17.5,210,12,8,4,7A,0.6666666666666666
17,Lau Lily Wun Cheung,Kinetic 1,17.33,156,9,5,4,7A,0.5555555555555556
18,Leung Ka Hei,Hong Kong Cricket Club 5,17.25,138,8,2,6,7A,0.25
19,Chan Hei Wai Henry,The Best Group 1,16.62,216,13,9,4,7A,0.6923076923076923
20,Hathiramani Sahil Ajit,Hong Kong Cricket Club 5,16.5,99,6,4,2,7A,0.6666666666666666
21,Lee Chun Hin,UST,16.2,162,10,5,5,7A,0.5
22,Bhammer Vishal,Hong Kong Cricket Club 5,15.6,78,5,1,4,7A,0.2
23,Chan Wan Fei,UST,15.38,123,8,6,2,7A,0.75
24,Aw Adrian,Vitality Squash 1,15.38,123,8,3,5,7A,0.375
25,Hon Chun Chau Lan,UST,14.57,102,7,2,5,7A,0.2857142857142857
26,Chan Ming Yan,X-Alpha 3,14.0,126,9,6,3,7A,0.6666666666666666
27,Wong Sui Lun,Vitality Squash 1,13.8,69,5,0,5,7A,0.0
28,Gibert Kai Shaun Otto,Kinetic 1,13.71,96,7,5,2,7A,0.7142857142857143
29,Padgaonkar Ashwin,Hong Kong Football Club 7A,13.0,156,12,6,6,7A,0.5
30,Hazari Ajay,Hong Kong Football Club 7A,12.86,90,7,2,5,7A,0.2857142857142857
31,Dickson Robert,Hong Kong Cricket Club 5,12.27,135,11,8,3,7A,0.7272727272727273
32,Chow Yuen Ching,X-Alpha 3,12.0,144,12,7,5,7A,0.5833333333333334
33,Kwong Martin Cheuk Hin,UST,12.0,60,5,3,2,7A,0.6
34,Chan King Hei,Kinetic 1,12.0,108,9,2,7,7A,0.2222222222222222
35,Ford Anthony,Hong Kong Football Club 7A,11.7,117,10,4,6,7A,0.4
36,Wong Kin Tung,The Best Group 1,11.62,186,16,9,7,7A,0.5625
37,Tse Jason Kwan Lap,Kinetic 1,11.57,81,7,5,2,7A,0.7142857142857143
38,Dansanghani Rahul,Hong Kong Football Club 7A,11.57,81,7,3,4,7A,0.42857142857142855
39,Matthew Huckle,Kinetic 1,11.5,69,6,3,3,7A,0.5
40,Chan Niki Sin Hok,Hong Kong Football Club 7A,11.14,78,7,6,1,7A,0.8571428571428571
41,Li Yi Wei,Vitality Squash 1,11.14,156,14,3,11,7A,0.21428571428571427
41,Tse Bun Luen,UST,11.14,78,7,3,4,7A,0.42857142857142855
43,Hung Tsz Hang,UST,11.1,111,10,7,3,7A,0.7
44,Lam Ka Lok,The Best Group 1,11.1,111,10,2,8,7A,0.2
45,Li Charles Tak Kwong,Hong Kong Football Club 7A,10.88,87,8,4,4,7A,0.5
46,Fu Sai Hei,X-Alpha 3,10.67,96,9,5,4,7A,0.5555555555555556
