Position,Name of Player,Team,Average Points,Total Game Points,Games Played,Won,Lost,Division,Win Percentage
1,Tse Ka Wing,Hong Kong Football Club L3B,26.0,156,6,6,0,L3,1.0
2,Ho Hoi Kiu Bernice,Hong Kong Football Club L3B,24.43,171,7,7,0,L3,1.0
3,Li Clarissa,Hong Kong Football Club L3A,24.43,171,7,5,2,L3,0.7142857142857143
4,Lee Kit Ying,i-Mask Advance Squash Club L3,21.3,213,10,8,2,L3,0.8
5,Lau Hiu Wing,JESSICA L3,21.27,234,11,8,3,L3,0.7272727272727273
6,Lee Rachel Wing Yan,JESSICA L3,20.8,312,15,13,2,L3,0.8666666666666667
7,Mak Tsz Tung,Hong Kong Football Club L3C,20.7,207,10,6,4,L3,0.6
8,Ho Helen Sin Man,Hong Kong Cricket Club Rockettes,19.8,198,10,7,3,L3,0.7
9,Choi Angel Chung Yin,JESSICA L3,19.5,117,6,5,1,L3,0.8333333333333334
10,Kwok Alvina,Hong Kong Cricket Club Rockettes,18.82,207,11,6,5,L3,0.5454545454545454
11,Chan Suk Ting,Hong Kong Cricket Club Rockettes,18.75,150,8,3,5,L3,0.375
12,Chan Tsz Yan Joyce,Hong Kong Football Club L3C,18.55,204,11,6,5,L3,0.5454545454545454
13,Cheng Kathy Ka Wai,i-Mask Advance Squash Club L3,18.46,240,13,9,4,L3,0.6923076923076923
14,Wong Yu,JESSICA L3,18.33,165,9,4,5,L3,0.4444444444444444
15,Cheung Hei Kwai Myra,Hong Kong Football Club L3A,18.0,144,8,7,1,L3,0.875
16,Ho Si Nuo,Hong Kong Cricket Club Rockettes,17.5,105,6,5,1,L3,0.8333333333333334
17,Wong Javy Ki Ling,Hong Kong Football Club L3C,16.67,150,9,4,5,L3,0.4444444444444444
18,Yip Hoi Yiu,i-Mask Advance Squash Club L3,16.29,114,7,2,5,L3,0.2857142857142857
19,Simmons Shirndre-Lee,Hong Kong Cricket Club Rockettes,16.2,81,5,3,2,L3,0.6
20,Au Sin Man,i-Mask Advance Squash Club L3,15.38,123,8,5,3,L3,0.625
21,So Wan Kiu,i-Mask Advance Squash Club L3,14.4,72,5,1,4,L3,0.2
22,Wei Mia Lynn,Hong Kong Football Club L3A,14.25,114,8,1,7,L3,0.125
23,Liang Shi Jing,i-Mask Advance Squash Club L3,13.71,96,7,3,4,L3,0.42857142857142855
24,Chui Jennifer,Hong Kong Football Club L3C,13.62,177,13,6,7,L3,0.46153846153846156
25,Law Tsz Ting,Hong Kong Football Club L3B,13.5,189,14,5,9,L3,0.35714285714285715
26,Au Shuk Ting,JESSICA L3,13.5,81,6,2,4,L3,0.3333333333333333
27,Leung Suen Yan Tiffany,Hong Kong Football Club L3A,12.6,63,5,2,3,L3,0.4
28,Lo Wing Man Veronica,Hong Kong Football Club L3B,12.0,108,9,1,8,L3,0.1111111111111111
29,Wan Esther,Hong Kong Football Club L3A,11.1,111,10,0,10,L3,0.0
30,Cheng Chen Kaja,Hong Kong Football Club L3C,7.2,36,5,0,5,L3,0.0
31,Tang Genevieve,Hong Kong Football Club L3B,6.9,69,10,0,10,L3,0.0
,Chung King Long Jacqueline,Hong Kong Cricket Club Rockettes,23.25,93,4,3,1,L3,0.75
,Hung Wai Tung,Hong Kong Football Club L3A,22.0,66,3,3,0,L3,1.0
,Cheng Hiu Tung,Hong Kong Cricket Club Rockettes,21.0,21,1,1,0,L3,1.0
,Chiu Hau Yi,Hong Kong Football Club L3B,18.0,18,1,1,0,L3,1.0
,Leung Wai Kwan,JESSICA L3,15.0,45,3,1,2,L3,0.3333333333333333
,Tang Ching On,Hong Kong Cricket Club Rockettes,13.5,27,2,1,1,L3,0.5
,Le Angelina Elizabeth,Hong Kong Football Club L3B,12.0,24,2,1,1,L3,0.5
,Lin Zixuan Emma,Hong Kong Football Club L3A,12.0,48,4,1,3,L3,0.25
,Cumming Alison,Hong Kong Cricket Club Rockettes,11.0,33,3,1,2,L3,0.3333333333333333
,Peters Vivien,Hong Kong Cricket Club Rockettes,9.0,9,1,0,1,L3,0.0
,Wang Jui-Chi Rich,JESSICA L3,9.0,9,1,0,1,L3,0.0
,Fong Chui Ping,Hong Kong Football Club L3A,7.5,15,2,0,2,L3,0.0
,Lam Natalia Yu Yin,Hong Kong Football Club L3B,6.0,6,1,0,1,L3,0.0
,Jue Lauren Kai Xin,Hong Kong Football Club L3A,6.0,6,1,0,1,L3,0.0
,Chan Peggy,Hong Kong Football Club L3C,6.0,12,2,0,2,L3,0.0
,Kan Lauren,Hong Kong Football Club L3A,6.0,6,1,0,1,L3,0.0
,Toh Hui Ying Tiffany,JESSICA L3,0.0,0,0,0,0,L3,0.0
