Order,Player,HKS No.,Ranking,Points,Team
1,Luk Long Ching,33138,8,21.43,Arctic Circle
2,Wu Chi Wai,24705,12,20.31,Arctic Circle
3,Choi Ming Fung,32425,39,13.0,Arctic Circle
4,Choi Hiu Long,32301,37,13.2,Arctic Circle
5,Cheung Brian Sheung Yan,31242,46,10.29,Arctic Circle
6,Choi Hiu Yeung,32300,38,13.0,Arctic Circle
7,Wong Wai Ling Helen,33675,50,9.0,Arctic Circle
8,Yau Tsz Hin,34947,56,7.8,Arctic Circle
9,Hong Hang Shan,33432,57,7.2,Arctic Circle
1,Tang Ka Yan,28720,2,24.0,Craigengower Cricket Club
2,Li Chung Him Samuel,33518,3,23.25,Craigengower Cricket Club
3,Lo Tien Yue,34181,18,16.5,Craigengower Cricket Club
4,Chui Horace,33180,36,13.5,Craigengower Cricket Club
5,Wong Cho Kit,34640,0,16.0,Craigengower Cricket Club
6,Lam Wilson Koon Fung,25503,26,15.3,Craigengower Cricket Club
7,Chan Simon,32548,51,9.0,Craigengower Cricket Club
8,So Stephanie Yuen Ting,34241,0,3.0,Craigengower Cricket Club
9,Tsang Patrick Kai Chi,32921,0,7.0,Craigengower Cricket Club
10,Man Kwan Wun,34571,0,0.0,Craigengower Cricket Club
11,Yip Michael Chun Lai,34957,0,0.0,Craigengower Cricket Club
12,Leung Wai Chun Hugo,35842,32,13.88,Craigengower Cricket Club
1,Wong Tsz Hei,28524,0,18.0,Greenfield
2,Lai Yiu Wa,30682,34,13.8,Greenfield
3,Chan Kwok Wa,30727,22,15.82,Greenfield
4,Young Ki Chun,27959,44,11.08,Greenfield
5,Lam Wai,30657,0,11.25,Greenfield
6,Hui Tak Cheung,31968,0,12.0,Greenfield
7,Ku Desmond Yuk Yan,24482,0,7.5,Greenfield
8,Lau Ted Hei Yuen,25050,0,4.0,Greenfield
9,Chau Cheung Chung,32395,54,8.4,Greenfield
10,Ng Siu Ki,31527,62,6.33,Greenfield
11,Lau Hon Chu,29636,65,4.71,Greenfield
12,Chan Yu Hin Bethel,35417,66,3.5,Greenfield
1,Lai Cheuk Yu Manuel,30942,0,24.0,MM Squash
2,Bachani Vinay Suresh,32772,5,21.82,MM Squash
3,Ahmed Masood,35579,13,19.88,MM Squash
4,Lam Ngo Sze Osee,34354,0,13.0,MM Squash
5,Wong Marcus,34976,27,15.0,MM Squash
6,Ali Mohammad Ahmad,35851,0,18.0,MM Squash
7,Chen Haoyuan,34849,19,16.09,MM Squash
8,Zhou Cheng  Yuan,34850,46,10.29,MM Squash
9,Yim Yu Tak,34851,0,0.0,MM Squash
10,Wan So Shan,35857,0,5.0,MM Squash
11,Ma Ka Ho,35578,64,4.88,MM Squash
12,Wong Ho Yi,34958,0,0.0,MM Squash
1,Lo Tin Lai,33165,4,21.86,North District Sports Association 1
2,Lee Hoi Yu,33269,11,20.45,North District Sports Association 1
3,Sin Hoi Tung,30342,9,21.3,North District Sports Association 1
4,Leung Wai Ki,31764,0,0.0,North District Sports Association 1
5,Chau Yung Lok,34253,21,15.82,North District Sports Association 1
6,Leung Tsun Man,33088,0,16.0,North District Sports Association 1
7,Leung Yat Hei,33089,35,13.62,North District Sports Association 1
8,Tang Wai Lam,32070,0,10.0,North District Sports Association 1
9,Leung Chung Hei,35012,41,12.0,North District Sports Association 1
1,Yip Edmund Kin Man,29325,0,20.25,Star River 2
2,Leung Kwok Wai,12026,0,21.0,Star River 2
3,Tam Rony Kwok Ki,12029,23,15.67,Star River 2
4,Pang Danny King Wai,23190,45,10.85,Star River 2
5,Leung Venus Wing Sze,26900,43,11.33,Star River 2
6,Chan Edward Cheuk Wah,27699,57,7.2,Star River 2
7,Keung Olive Man Yee,27182,63,5.7,Star River 2
8,Li Zong Xiang,35108,60,6.67,Star River 2
9,Ng Tsz Chun,35400,0,0.0,Star River 2
10,Ng Tsz Chai,35401,0,0.0,Star River 2
1,Ho Cheuk Yiu,34679,31,14.0,Squashathon SocGen
2,Rambaud- Chanoz Nicolas,34493,33,13.8,Squashathon SocGen
3,Chiba Fouad,34490,28,15.0,Squashathon SocGen
4,Buxani Krish,35027,30,14.5,Squashathon SocGen
5,Jain Shlok,34540,0,8.25,Squashathon SocGen
6,Lathia Areeb,34871,59,7.2,Squashathon SocGen
7,Ho Hok Leung,29876,61,6.38,Squashathon SocGen
8,Cho Yat Long,35197,54,8.4,Squashathon SocGen
1,Chung Kwong Hei,34452,1,26.7,The Squash Club 3
2,Tang Wing Keung,27121,7,21.43,The Squash Club 3
3,Chan Thomas Tsz Sau,27367,17,18.0,The Squash Club 3
4,Lam Yan Yu Hayley,33710,6,21.6,The Squash Club 3
5,Chong Siu Fung,34391,14,19.5,The Squash Club 3
6,Tam Ming Wai,34250,16,18.0,The Squash Club 3
7,Li Yip Ki,28561,20,16.0,The Squash Club 3
8,Ang Cheung Yue,25218,29,14.7,The Squash Club 3
9,Cheung Hoi Ying,34236,0,15.0,The Squash Club 3
10,Yeung Hei Yin,35193,0,0.0,The Squash Club 3
11,Kwok Wai Ho,35365,0,0.0,The Squash Club 3
1,Tse Tin Yui,34042,10,21.0,X-Alpha 5
2,Tse Tin Yiu,34041,40,12.9,X-Alpha 5
